"time","ca_cyto.c.c","ca_nsr.c.c"
0.2649,-5.713877066492226e-18,1.072678448276882
0.265,-5.673400013861854e-18,1.072678448276882
0.2651,-5.669392251865123e-18,1.072678448276882
0.2652,-5.665384489868392e-18,1.072678448276882
0.2653,-5.66137672787166e-18,1.072678448276882
0.2654,-5.657368965874927e-18,1.072678448276882
0.2655,-5.653361203878196e-18,1.072678448276882
0.2656,-5.649353441881465e-18,1.072678448276882
0.2657,-5.645345679884734e-18,1.072678448276882
0.2658,-5.641337917888003e-18,1.072678448276882
0.2659,-5.637330155891269e-18,1.072678448276882
0.266,-5.633322393894539e-18,1.072678448276882
0.2661,-5.629314631897807e-18,1.072678448276882
0.2662,-5.625306869901077e-18,1.072678448276882
0.2663,-5.621299107904346e-18,1.072678448276882
0.2664,-5.617291345907612e-18,1.072678448276882
0.2665,-5.613283583910881e-18,1.072678448276882
0.2666,-5.60927582191415e-18,1.072678448276882
0.2667,-5.605268059917419e-18,1.072678448276882
0.2668,-5.601260297920688e-18,1.072678448276882
0.2669,-5.597252535923955e-18,1.072678448276882
0.267,-5.593244773927224e-18,1.072678448276882
0.2671,-5.589237011930493e-18,1.072678448276882
0.2672,-5.585229249933761e-18,1.072678448276882
0.2673,-5.581221487937031e-18,1.072678448276882
0.2674,-5.577213725940298e-18,1.072678448276882
0.2675,-5.573205963943566e-18,1.072678448276882
0.2676,-5.569198201946835e-18,1.072678448276882
0.2677,-5.565190439950104e-18,1.072678448276882
0.2678,-5.561182677953373e-18,1.072678448276882
0.2679,-5.557174915956639e-18,1.072678448276882
0.268,-5.553167153959909e-18,1.072678448276882
0.2681,-5.549159391963177e-18,1.072678448276882
0.2682,-5.545151629966447e-18,1.072678448276882
0.2683,-5.541143867969715e-18,1.072678448276882
0.2684,-5.537136105972982e-18,1.072678448276882
0.2685,-5.533128343976251e-18,1.072678448276882
0.2686,-5.52912058197952e-18,1.072678448276882
0.2687,-5.525112819982789e-18,1.072678448276882
0.2688,-5.521105057986058e-18,1.072678448276882
0.2689,-5.517097295989326e-18,1.072678448276882
0.269,-5.513089533992593e-18,1.072678448276882
0.2691,-5.509081771995863e-18,1.072678448276882
0.2692,-5.505074009999131e-18,1.072678448276882
0.2693,-5.5010662480024e-18,1.072678448276882
0.2694,-5.497058486005669e-18,1.072678448276882
0.2695,-5.493050724008936e-18,1.072678448276882
0.2696,-5.489042962012205e-18,1.072678448276882
0.2697,-5.485035200015474e-18,1.072678448276882
0.2698,-5.481027438018743e-18,1.072678448276882
0.2699,-5.477019676022012e-18,1.072678448276882
0.27,-5.473011914025278e-18,1.072678448276882
0.2701,-5.469004152028547e-18,1.072678448276882
0.2702,-5.464996390031816e-18,1.072678448276882
0.2703,-5.460988628035085e-18,1.072678448276882
0.2704,-5.456980866038355e-18,1.072678448276882
0.2705,-5.452973104041621e-18,1.072678448276882
0.2706,-5.44896534204489e-18,1.072678448276882
0.2707,-5.444957580048159e-18,1.072678448276882
0.2708,-5.440949818051428e-18,1.072678448276882
0.2709,-5.436942056054697e-18,1.072678448276882
0.271,-5.432934294057964e-18,1.072678448276882
0.2711,-5.428926532061233e-18,1.072678448276882
0.2712,-5.424918770064501e-18,1.072678448276882
0.2713,-5.42091100806777e-18,1.072678448276882
0.2714,-5.416903246071039e-18,1.072678448276882
0.2715,-5.412895484074306e-18,1.072678448276882
0.2716,-5.408887722077575e-18,1.072678448276882
0.2717,-5.404879960080843e-18,1.072678448276882
0.2718,-5.400872198084113e-18,1.072678448276882
0.2719,-5.396864436087382e-18,1.072678448276882
0.272,-5.392856674090648e-18,1.072678448276882
0.2721,-5.388848912093918e-18,1.072678448276882
0.2722,-5.384841150097186e-18,1.072678448276882
0.2723,-5.380833388100455e-18,1.072678448276882
0.2724,-5.376825626103724e-18,1.072678448276882
0.2725,-5.372817864106991e-18,1.072678448276882
0.2726,-5.36881010211026e-18,1.072678448276882
0.2727,-5.364802340113529e-18,1.072678448276882
0.2728,-5.360794578116798e-18,1.072678448276882
0.2729,-5.356786816120067e-18,1.072678448276882
0.273,-5.352779054123333e-18,1.072678448276882
0.2731,-5.348771292126602e-18,1.072678448276882
0.2732,-5.344763530129872e-18,1.072678448276882
0.2733,-5.34075576813314e-18,1.072678448276882
0.2734,-5.336748006136409e-18,1.072678448276882
0.2735,-5.332740244139676e-18,1.072678448276882
0.2736,-5.328732482142945e-18,1.072678448276882
0.2737,-5.324724720146214e-18,1.072678448276882
0.2738,-5.320716958149483e-18,1.072678448276882
0.2739,-5.316709196152751e-18,1.072678448276882
0.274,-5.312701434156018e-18,1.072678448276882
0.2741,-5.308693672159287e-18,1.072678448276882
0.2742,-5.304685910162556e-18,1.072678448276882
0.2743,-5.300678148165825e-18,1.072678448276882
0.2744,-5.296670386169094e-18,1.072678448276882
0.2745,-5.29266262417236e-18,1.072678448276882
0.2746,-5.28865486217563e-18,1.072678448276882
0.2747,-5.284647100178899e-18,1.072678448276882
0.2748,-5.280639338182168e-18,1.072678448276882
0.2749,-5.276631576185437e-18,1.072678448276882
0.275,-5.272623814188703e-18,1.072678448276882
0.2751,-5.268616052191972e-18,1.072678448276882
0.2752,-5.264608290195241e-18,1.072678448276882
0.2753,-5.26060052819851e-18,1.072678448276882
0.2754,-5.256592766201779e-18,1.072678448276882
0.2755,-5.252585004205046e-18,1.072678448276882
0.2756,-5.248577242208315e-18,1.072678448276882
0.2757,-5.244569480211584e-18,1.072678448276882
0.2758,-5.240561718214852e-18,1.072678448276882
0.2759,-5.236553956218122e-18,1.072678448276882
0.276,-5.232546194221389e-18,1.072678448276882
0.2761,-5.228538432224657e-18,1.072678448276882
0.2762,-5.224530670227926e-18,1.072678448276882
0.2763,-5.220522908231195e-18,1.072678448276882
0.2764,-5.216515146234464e-18,1.072678448276882
0.2765,-5.212507384237731e-18,1.072678448276882
0.2766,-5.208499622241e-18,1.072678448276882
0.2767,-5.204491860244268e-18,1.072678448276882
0.2768,-5.200484098247538e-18,1.072678448276882
0.2769,-5.196476336250807e-18,1.072678448276882
0.277,-5.192468574254073e-18,1.072678448276882
0.2771,-5.188460812257343e-18,1.072678448276882
0.2772,-5.184453050260611e-18,1.072678448276882
0.2773,-5.18044528826388e-18,1.072678448276882
0.2774,-5.176437526267149e-18,1.072678448276882
0.2775,-5.172429764270416e-18,1.072678448276882
0.2776,-5.168422002273685e-18,1.072678448276882
0.2777,-5.164414240276954e-18,1.072678448276882
0.2778,-5.160406478280222e-18,1.072678448276882
0.2779,-5.156398716283492e-18,1.072678448276882
0.278,-5.152390954286759e-18,1.072678448276882
0.2781,-5.148383192290027e-18,1.072678448276882
0.2782,-5.144375430293296e-18,1.072678448276882
0.2783,-5.140367668296565e-18,1.072678448276882
0.2784,-5.136359906299834e-18,1.072678448276882
0.2785,-5.132352144303101e-18,1.072678448276882
0.2786,-5.128344382306369e-18,1.072678448276882
0.2787,-5.124336620309639e-18,1.072678448276882
0.2788,-5.120328858312908e-18,1.072678448276882
0.2789,-5.116321096316176e-18,1.072678448276882
0.279,-5.112313334319443e-18,1.072678448276882
0.2791,-5.108305572322712e-18,1.072678448276882
0.2792,-5.104297810325981e-18,1.072678448276882
0.2793,-5.10029004832925e-18,1.072678448276882
0.2794,-5.096282286332519e-18,1.072678448276882
0.2795,-5.092274524335785e-18,1.072678448276882
0.2796,-5.088266762339055e-18,1.072678448276882
0.2797,-5.084259000342324e-18,1.072678448276882
0.2798,-5.080251238345593e-18,1.072678448276882
0.2799,-5.076243476348861e-18,1.072678448276882
0.28,-5.072235714352128e-18,1.072678448276882
0.2801,-5.068227952355397e-18,1.072678448276882
0.2802,-5.064220190358666e-18,1.072678448276882
0.2803,-5.060212428361934e-18,1.072678448276882
0.2804,-5.056204666365204e-18,1.072678448276882
0.2805,-5.052196904368471e-18,1.072678448276882
0.2806,-5.048189142371739e-18,1.072678448276882
0.2807,-5.044181380375009e-18,1.072678448276882
0.2808,-5.040173618378277e-18,1.072678448276882
0.2809,-5.036165856381547e-18,1.072678448276882
0.281,-5.032158094384813e-18,1.072678448276882
0.2811,-5.028150332388082e-18,1.072678448276882
0.2812,-5.024142570391351e-18,1.072678448276882
0.2813,-5.02013480839462e-18,1.072678448276882
0.2814,-5.016127046397889e-18,1.072678448276882
0.2815,-5.012119284401158e-18,1.072678448276882
0.2816,-5.008111522404425e-18,1.072678448276882
0.2817,-5.004103760407693e-18,1.072678448276882
0.2818,-5.000095998410963e-18,1.072678448276882
0.2819,-4.996088236414231e-18,1.072678448276882
0.282,-4.9920804744175e-18,1.072678448276882
0.2821,-4.988072712420767e-18,1.072678448276882
0.2822,-4.984064950424036e-18,1.072678448276882
0.2823,-4.980057188427305e-18,1.072678448276882
0.2824,-4.976049426430574e-18,1.072678448276882
0.2825,-4.972041664433843e-18,1.072678448276882
0.2826,-4.96803390243711e-18,1.072678448276882
0.2827,-4.964026140440378e-18,1.072678448276882
0.2828,-4.960018378443647e-18,1.072678448276882
0.2829,-4.956010616446917e-18,1.072678448276882
0.283,-4.952002854450185e-18,1.072678448276882
0.2831,-4.947995092453451e-18,1.072678448276882
0.2832,-4.943987330456721e-18,1.072678448276882
0.2833,-4.93997956845999e-18,1.072678448276882
0.2834,-4.935971806463259e-18,1.072678448276882
0.2835,-4.931964044466528e-18,1.072678448276882
0.2836,-4.927956282469794e-18,1.072678448276882
0.2837,-4.923948520473064e-18,1.072678448276882
0.2838,-4.919940758476333e-18,1.072678448276882
0.2839,-4.915932996479601e-18,1.072678448276882
0.284,-4.91192523448287e-18,1.072678448276882
0.2841,-4.907917472486137e-18,1.072678448276882
0.2842,-4.903909710489406e-18,1.072678448276882
0.2843,-4.899901948492675e-18,1.072678448276882
0.2844,-4.895894186495943e-18,1.072678448276882
0.2845,-4.891886424499213e-18,1.072678448276882
0.2846,-4.88787866250248e-18,1.072678448276882
0.2847,-4.883870900505748e-18,1.072678448276882
0.2848,-4.879863138509018e-18,1.072678448276882
0.2849,-4.875855376512286e-18,1.072678448276882
0.285,-4.871847614515555e-18,1.072678448276882
0.2851,-4.867839852518822e-18,1.072678448276882
0.2852,-4.863832090522091e-18,1.072678448276882
0.2853,-4.85982432852536e-18,1.072678448276882
0.2854,-4.855816566528629e-18,1.072678448276882
0.2855,-4.851808804531898e-18,1.072678448276882
0.2856,-4.847801042535164e-18,1.072678448276882
0.2857,-4.843793280538434e-18,1.072678448276882
0.2858,-4.839785518541702e-18,1.072678448276882
0.2859,-4.835777756544971e-18,1.072678448276882
0.286,-4.83176999454824e-18,1.072678448276882
0.2861,-4.827762232551507e-18,1.072678448276882
0.2862,-4.823754470554776e-18,1.072678448276882
0.2863,-4.819746708558045e-18,1.072678448276882
0.2864,-4.815738946561313e-18,1.072678448276882
0.2865,-4.811731184564583e-18,1.072678448276882
0.2866,-4.80772342256785e-18,1.072678448276882
0.2867,-4.803715660571118e-18,1.072678448276882
0.2868,-4.799707898574387e-18,1.072678448276882
0.2869,-4.795700136577656e-18,1.072678448276882
0.287,-4.791692374580925e-18,1.072678448276882
0.2871,-4.787684612584192e-18,1.072678448276882
0.2872,-4.78367685058746e-18,1.072678448276882
0.2873,-4.77966908859073e-18,1.072678448276882
0.2874,-4.775661326593999e-18,1.072678448276882
0.2875,-4.771653564597267e-18,1.072678448276882
0.2876,-4.767645802600534e-18,1.072678448276882
0.2877,-4.763638040603803e-18,1.072678448276882
0.2878,-4.759630278607072e-18,1.072678448276882
0.2879,-4.755622516610341e-18,1.072678448276882
0.288,-4.75161475461361e-18,1.072678448276882
0.2881,-4.747606992616877e-18,1.072678448276882
0.2882,-4.743599230620146e-18,1.072678448276882
0.2883,-4.739591468623415e-18,1.072678448276882
0.2884,-4.735583706626684e-18,1.072678448276882
0.2885,-4.731575944629952e-18,1.072678448276882
0.2886,-4.727568182633219e-18,1.072678448276882
0.2887,-4.723560420636488e-18,1.072678448276882
0.2888,-4.719552658639757e-18,1.072678448276882
0.2889,-4.715544896643026e-18,1.072678448276882
0.289,-4.711537134646295e-18,1.072678448276882
0.2891,-4.707529372649562e-18,1.072678448276882
0.2892,-4.70352161065283e-18,1.072678448276882
0.2893,-4.6995138486561e-18,1.072678448276882
0.2894,-4.695506086659369e-18,1.072678448276882
0.2895,-4.691498324662638e-18,1.072678448276882
0.2896,-4.687490562665904e-18,1.072678448276882
0.2897,-4.683482800669173e-18,1.072678448276882
0.2898,-4.679475038672442e-18,1.072678448276882
0.2899,-4.675467276675711e-18,1.072678448276882
0.29,-4.67145951467898e-18,1.072678448276882
0.2901,-4.667451752682247e-18,1.072678448276882
0.2902,-4.663443990685516e-18,1.072678448276882
0.2903,-4.659436228688784e-18,1.072678448276882
0.2904,-4.655428466692054e-18,1.072678448276882
0.2905,-4.651420704695322e-18,1.072678448276882
0.2906,-4.647412942698589e-18,1.072678448276882
0.2907,-4.643405180701859e-18,1.072678448276882
0.2908,-4.639397418705127e-18,1.072678448276882
0.2909,-4.635389656708396e-18,1.072678448276882
0.291,-4.631381894711665e-18,1.072678448276882
0.2911,-4.627374132714932e-18,1.072678448276882
0.2912,-4.623366370718201e-18,1.072678448276882
0.2913,-4.619358608721469e-18,1.072678448276882
0.2914,-4.615350846724738e-18,1.072678448276882
0.2915,-4.611343084728008e-18,1.072678448276882
0.2916,-4.607335322731274e-18,1.072678448276882
0.2917,-4.603327560734543e-18,1.072678448276882
0.2918,-4.599319798737813e-18,1.072678448276882
0.2919,-4.595312036741081e-18,1.072678448276882
0.292,-4.59130427474435e-18,1.072678448276882
0.2921,-4.587296512747617e-18,1.072678448276882
0.2922,-4.583288750750886e-18,1.072678448276882
0.2923,-4.579280988754155e-18,1.072678448276882
0.2924,-4.575273226757424e-18,1.072678448276882
0.2925,-4.571265464760692e-18,1.072678448276882
0.2926,-4.567257702763959e-18,1.072678448276882
0.2927,-4.563249940767228e-18,1.072678448276882
0.2928,-4.559242178770497e-18,1.072678448276882
0.2929,-4.555234416773766e-18,1.072678448276882
0.293,-4.551226654777034e-18,1.072678448276882
0.2931,-4.547218892780301e-18,1.072678448276882
0.2932,-4.543211130783571e-18,1.072678448276882
0.2933,-4.539203368786839e-18,1.072678448276882
0.2934,-4.535195606790109e-18,1.072678448276882
0.2935,-4.531187844793378e-18,1.072678448276882
0.2936,-4.527180082796644e-18,1.072678448276882
0.2937,-4.523172320799913e-18,1.072678448276882
0.2938,-4.519164558803182e-18,1.072678448276882
0.2939,-4.515156796806451e-18,1.072678448276882
0.294,-4.51114903480972e-18,1.072678448276882
0.2941,-4.507141272812989e-18,1.072678448276882
0.2942,-4.503133510816255e-18,1.072678448276882
0.2943,-4.499125748819525e-18,1.072678448276882
0.2944,-4.495117986822793e-18,1.072678448276882
0.2945,-4.491110224826063e-18,1.072678448276882
0.2946,-4.487102462829331e-18,1.072678448276882
0.2947,-4.483094700832598e-18,1.072678448276882
0.2948,-4.479086938835867e-18,1.072678448276882
0.2949,-4.475079176839136e-18,1.072678448276882
0.295,-4.471071414842405e-18,1.072678448276882
0.2951,-4.467063652845674e-18,1.072678448276882
0.2952,-4.463055890848941e-18,1.072678448276882
0.2953,-4.459048128852209e-18,1.072678448276882
0.2954,-4.455040366855478e-18,1.072678448276882
0.2955,-4.451032604858747e-18,1.072678448276882
0.2956,-4.447024842862017e-18,1.072678448276882
0.2957,-4.443017080865283e-18,1.072678448276882
0.2958,-4.439009318868551e-18,1.072678448276882
0.2959,-4.435001556871821e-18,1.072678448276882
0.296,-4.43099379487509e-18,1.072678448276882
0.2961,-4.426986032878359e-18,1.072678448276882
0.2962,-4.422978270881626e-18,1.072678448276882
0.2963,-4.418970508884895e-18,1.072678448276882
0.2964,-4.414962746888163e-18,1.072678448276882
0.2965,-4.410954984891433e-18,1.072678448276882
0.2966,-4.406947222894701e-18,1.072678448276882
0.2967,-4.402939460897968e-18,1.072678448276882
0.2968,-4.398931698901237e-18,1.072678448276882
0.2969,-4.394923936904506e-18,1.072678448276882
0.297,-4.390916174907775e-18,1.072678448276882
0.2971,-4.386908412911043e-18,1.072678448276882
0.2972,-4.38290065091431e-18,1.072678448276882
0.2973,-4.37889288891758e-18,1.072678448276882
0.2974,-4.374885126920848e-18,1.072678448276882
0.2975,-4.370877364924117e-18,1.072678448276882
0.2976,-4.366869602927387e-18,1.072678448276882
0.2977,-4.362861840930653e-18,1.072678448276882
0.2978,-4.358854078933921e-18,1.072678448276882
0.2979,-4.354846316937191e-18,1.072678448276882
0.298,-4.35083855494046e-18,1.072678448276882
0.2981,-4.346830792943729e-18,1.072678448276882
0.2982,-4.342823030946995e-18,1.072678448276882
0.2983,-4.338815268950264e-18,1.072678448276882
0.2984,-4.334807506953534e-18,1.072678448276882
0.2985,-4.330799744956802e-18,1.072678448276882
0.2986,-4.326791982960071e-18,1.072678448276882
0.2987,-4.322784220963338e-18,1.072678448276882
0.2988,-4.318776458966607e-18,1.072678448276882
0.2989,-4.314768696969875e-18,1.072678448276882
0.299,-4.310760934973145e-18,1.072678448276882
0.2991,-4.306753172976413e-18,1.072678448276882
0.2992,-4.30274541097968e-18,1.072678448276882
0.2993,-4.29873764898295e-18,1.072678448276882
0.2994,-4.294729886986218e-18,1.072678448276882
0.2995,-4.290722124989487e-18,1.072678448276882
0.2996,-4.286714362992756e-18,1.072678448276882
0.2997,-4.282706600996023e-18,1.072678448276882
0.2998,-4.278698838999292e-18,1.072678448276882
0.2999,-4.27469107700256e-18,1.072678448276882
0.3,-4.27068331500583e-18,1.072678448276882
0.3001,-4.266675553009099e-18,1.072678448276882
0.3002,-4.262667791012365e-18,1.072678448276882
0.3003,-4.258660029015634e-18,1.072678448276882
0.3004,-4.254652267018904e-18,1.072678448276882
0.3005,-4.250644505022172e-18,1.072678448276882
0.3006,-4.246636743025441e-18,1.072678448276882
0.3007,-4.242628981028708e-18,1.072678448276882
0.3008,-4.238621219031977e-18,1.072678448276882
0.3009,-4.234613457035246e-18,1.072678448276882
0.301,-4.230605695038515e-18,1.072678448276882
0.3011,-4.226597933041783e-18,1.072678448276882
0.3012,-4.22259017104505e-18,1.072678448276882
0.3013,-4.218582409048319e-18,1.072678448276882
0.3014,-4.214574647051588e-18,1.072678448276882
0.3015,-4.210566885054857e-18,1.072678448276882
0.3016,-4.206559123058125e-18,1.072678448276882
0.3017,-4.202551361061392e-18,1.072678448276882
0.3018,-4.198543599064662e-18,1.072678448276882
0.3019,-4.19453583706793e-18,1.072678448276882
0.302,-4.1905280750712e-18,1.072678448276882
0.3021,-4.186520313074469e-18,1.072678448276882
0.3022,-4.182512551077735e-18,1.072678448276882
0.3023,-4.178504789081004e-18,1.072678448276882
0.3024,-4.174497027084273e-18,1.072678448276882
0.3025,-4.170489265087542e-18,1.072678448276882
0.3026,-4.166481503090811e-18,1.072678448276882
0.3027,-4.162473741094077e-18,1.072678448276882
0.3028,-4.158465979097347e-18,1.072678448276882
0.3029,-4.154458217100616e-18,1.072678448276882
0.303,-4.150450455103884e-18,1.072678448276882
0.3031,-4.146442693107154e-18,1.072678448276882
0.3032,-4.142434931110421e-18,1.072678448276882
0.3033,-4.138427169113689e-18,1.072678448276882
0.3034,-4.134419407116958e-18,1.072678448276882
0.3035,-4.130411645120227e-18,1.072678448276882
0.3036,-4.126403883123496e-18,1.072678448276882
0.3037,-4.122396121126763e-18,1.072678448276882
0.3038,-4.118388359130032e-18,1.072678448276882
0.3039,-4.1143805971333e-18,1.072678448276882
0.304,-4.110372835136569e-18,1.072678448276882
0.3041,-4.106365073139839e-18,1.072678448276882
0.3042,-4.102357311143105e-18,1.072678448276882
0.3043,-4.098349549146374e-18,1.072678448276882
0.3044,-4.094341787149643e-18,1.072678448276882
0.3045,-4.090334025152912e-18,1.072678448276882
0.3046,-4.086326263156181e-18,1.072678448276882
0.3047,-4.082318501159447e-18,1.072678448276882
0.3048,-4.078310739162717e-18,1.072678448276882
0.3049,-4.074302977165986e-18,1.072678448276882
0.305,-4.070295215169254e-18,1.072678448276882
0.3051,-4.066287453172524e-18,1.072678448276882
0.3052,-4.062279691175791e-18,1.072678448276882
0.3053,-4.058271929179059e-18,1.072678448276882
0.3054,-4.054264167182328e-18,1.072678448276882
0.3055,-4.050256405185597e-18,1.072678448276882
0.3056,-4.046248643188866e-18,1.072678448276882
0.3057,-4.042240881192133e-18,1.072678448276882
0.3058,-4.038233119195401e-18,1.072678448276882
0.3059,-4.034225357198671e-18,1.072678448276882
0.306,-4.030217595201939e-18,1.072678448276882
0.3061,-4.026209833205208e-18,1.072678448276882
0.3062,-4.022202071208475e-18,1.072678448276882
0.3063,-4.018194309211744e-18,1.072678448276882
0.3064,-4.014186547215013e-18,1.072678448276882
0.3065,-4.010178785218282e-18,1.072678448276882
0.3066,-4.006171023221551e-18,1.072678448276882
0.3067,-4.00216326122482e-18,1.072678448276882
0.3068,-3.998155499228086e-18,1.072678448276882
0.3069,-3.994147737231356e-18,1.072678448276882
0.307,-3.990139975234625e-18,1.072678448276882
0.3071,-3.986132213237893e-18,1.072678448276882
0.3072,-3.982124451241162e-18,1.072678448276882
0.3073,-3.978116689244429e-18,1.072678448276882
0.3074,-3.974108927247698e-18,1.072678448276882
0.3075,-3.970101165250967e-18,1.072678448276882
0.3076,-3.966093403254236e-18,1.072678448276882
0.3077,-3.962085641257504e-18,1.072678448276882
0.3078,-3.958077879260771e-18,1.072678448276882
0.3079,-3.954070117264041e-18,1.072678448276882
0.308,-3.950062355267309e-18,1.072678448276882
0.3081,-3.946054593270578e-18,1.072678448276882
0.3082,-3.942046831273848e-18,1.072678448276882
0.3083,-3.938039069277114e-18,1.072678448276882
0.3084,-3.934031307280383e-18,1.072678448276882
0.3085,-3.930023545283651e-18,1.072678448276882
0.3086,-3.926015783286921e-18,1.072678448276882
0.3087,-3.92200802129019e-18,1.072678448276882
0.3088,-3.918000259293456e-18,1.072678448276882
0.3089,-3.913992497296725e-18,1.072678448276882
0.309,-3.909984735299995e-18,1.072678448276882
0.3091,-3.905976973303263e-18,1.072678448276882
0.3092,-3.901969211306533e-18,1.072678448276882
0.3093,-3.8979614493098e-18,1.072678448276882
0.3094,-3.893953687313068e-18,1.072678448276882
0.3095,-3.889945925316337e-18,1.072678448276882
0.3096,-3.885938163319606e-18,1.072678448276882
0.3097,-3.881930401322875e-18,1.072678448276882
0.3098,-3.877922639326142e-18,1.072678448276882
0.3099,-3.87391487732941e-18,1.072678448276882
0.31,-3.869907115332679e-18,1.072678448276882
0.3101,-3.865899353335948e-18,1.072678448276882
0.3102,-3.861891591339217e-18,1.072678448276882
0.3103,-3.857883829342484e-18,1.072678448276882
0.3104,-3.853876067345753e-18,1.072678448276882
0.3105,-3.849868305349021e-18,1.072678448276882
0.3106,-3.845860543352291e-18,1.072678448276882
0.3107,-3.84185278135556e-18,1.072678448276882
0.3108,-3.837845019358826e-18,1.072678448276882
0.3109,-3.833837257362095e-18,1.072678448276882
0.311,-3.829829495365365e-18,1.072678448276882
0.3111,-3.825821733368633e-18,1.072678448276882
0.3112,-3.821813971371902e-18,1.072678448276882
0.3113,-3.817806209375169e-18,1.072678448276882
0.3114,-3.813798447378438e-18,1.072678448276882
0.3115,-3.809790685381707e-18,1.072678448276882
0.3116,-3.805782923384975e-18,1.072678448276882
0.3117,-3.801775161388245e-18,1.072678448276882
0.3118,-3.797767399391512e-18,1.072678448276882
0.3119,-3.79375963739478e-18,1.072678448276882
0.312,-3.78975187539805e-18,1.072678448276882
0.3121,-3.785744113401318e-18,1.072678448276882
0.3122,-3.781736351404587e-18,1.072678448276882
0.3123,-3.777728589407854e-18,1.072678448276882
0.3124,-3.773720827411123e-18,1.072678448276882
0.3125,-3.769713065414391e-18,1.072678448276882
0.3126,-3.76570530341766e-18,1.072678448276882
0.3127,-3.76169754142093e-18,1.072678448276882
0.3128,-3.757689779424196e-18,1.072678448276882
0.3129,-3.753682017427465e-18,1.072678448276882
0.313,-3.749674255430734e-18,1.072678448276882
0.3131,-3.745666493434004e-18,1.072678448276882
0.3132,-3.741658731437272e-18,1.072678448276882
0.3133,-3.737650969440538e-18,1.072678448276882
0.3134,-3.733643207443808e-18,1.072678448276882
0.3135,-3.729635445447077e-18,1.072678448276882
0.3136,-3.725627683450345e-18,1.072678448276882
0.3137,-3.721619921453615e-18,1.072678448276882
0.3138,-3.717612159456882e-18,1.072678448276882
0.3139,-3.71360439746015e-18,1.072678448276882
0.314,-3.709596635463419e-18,1.072678448276882
0.3141,-3.705588873466688e-18,1.072678448276882
0.3142,-3.701581111469957e-18,1.072678448276882
0.3143,-3.697573349473224e-18,1.072678448276882
0.3144,-3.693565587476492e-18,1.072678448276882
0.3145,-3.689557825479762e-18,1.072678448276882
0.3146,-3.68555006348303e-18,1.072678448276882
0.3147,-3.681542301486299e-18,1.072678448276882
0.3148,-3.677534539489566e-18,1.072678448276882
0.3149,-3.673526777492835e-18,1.072678448276882
0.315,-3.669519015496104e-18,1.072678448276882
0.3151,-3.665511253499374e-18,1.072678448276882
0.3152,-3.661503491502642e-18,1.072678448276882
0.3153,-3.657495729505908e-18,1.072678448276882
0.3154,-3.653487967509178e-18,1.072678448276882
0.3155,-3.649480205512446e-18,1.072678448276882
0.3156,-3.645472443515716e-18,1.072678448276882
0.3157,-3.641464681518985e-18,1.072678448276882
0.3158,-3.637456919522252e-18,1.072678448276882
0.3159,-3.63344915752552e-18,1.072678448276882
0.316,-3.629441395528789e-18,1.072678448276882
0.3161,-3.625433633532058e-18,1.072678448276882
0.3162,-3.621425871535327e-18,1.072678448276882
0.3163,-3.617418109538594e-18,1.072678448276882
0.3164,-3.613410347541863e-18,1.072678448276882
0.3165,-3.609402585545132e-18,1.072678448276882
0.3166,-3.6053948235484e-18,1.072678448276882
0.3167,-3.601387061551669e-18,1.072678448276882
0.3168,-3.597379299554936e-18,1.072678448276882
0.3169,-3.593371537558205e-18,1.072678448276882
0.317,-3.589363775561474e-18,1.072678448276882
0.3171,-3.585356013564743e-18,1.072678448276882
0.3172,-3.581348251568012e-18,1.072678448276882
0.3173,-3.577340489571279e-18,1.072678448276882
0.3174,-3.573332727574547e-18,1.072678448276882
0.3175,-3.569324965577817e-18,1.072678448276882
0.3176,-3.565317203581086e-18,1.072678448276882
0.3177,-3.561309441584354e-18,1.072678448276882
0.3178,-3.557301679587621e-18,1.072678448276882
0.3179,-3.55329391759089e-18,1.072678448276882
0.318,-3.549286155594159e-18,1.072678448276882
0.3181,-3.545278393597428e-18,1.072678448276882
0.3182,-3.541270631600697e-18,1.072678448276882
0.3183,-3.537262869603964e-18,1.072678448276882
0.3184,-3.533255107607233e-18,1.072678448276882
0.3185,-3.529247345610501e-18,1.072678448276882
0.3186,-3.52523958361377e-18,1.072678448276882
0.3187,-3.521231821617039e-18,1.072678448276882
0.3188,-3.517224059620308e-18,1.072678448276882
0.3189,-3.513216297623575e-18,1.072678448276882
0.319,-3.509208535626844e-18,1.072678448276882
0.3191,-3.505200773630112e-18,1.072678448276882
0.3192,-3.501193011633382e-18,1.072678448276882
0.3193,-3.497185249636651e-18,1.072678448276882
0.3194,-3.493177487639917e-18,1.072678448276882
0.3195,-3.489169725643187e-18,1.072678448276882
0.3196,-3.485161963646455e-18,1.072678448276882
0.3197,-3.481154201649724e-18,1.072678448276882
0.3198,-3.477146439652994e-18,1.072678448276882
0.3199,-3.473138677656261e-18,1.072678448276882
0.32,-3.469130915659529e-18,1.072678448276882
0.3201,-3.465123153662798e-18,1.072678448276882
0.3202,-3.461115391666067e-18,1.072678448276882
0.3203,-3.457107629669336e-18,1.072678448276882
0.3204,-3.453099867672603e-18,1.072678448276882
0.3205,-3.449092105675871e-18,1.072678448276882
0.3206,-3.44508434367914e-18,1.072678448276882
0.3207,-3.441076581682409e-18,1.072678448276882
0.3208,-3.437068819685678e-18,1.072678448276882
0.3209,-3.433061057688945e-18,1.072678448276882
