"time","vc.v_stim","vc.is_peak","vc.v_pulse","vc.vs_end","vc.v","vc.vs_peak"
70.73,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.73999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.75,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.76000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.77,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.78,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.79000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.8,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.81,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.81999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.83,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.84,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.84999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.86,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.87,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.88,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.89,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.90000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.91,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.92,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.93000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.94,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.95,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.95999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.97,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.98,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
70.98999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.01000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.02,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.03,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.04000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.05,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.06,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.06999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.08,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.09,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.09999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.11,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.12,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.13,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.14,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.15000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.16,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.17,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.18000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.19,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.2,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.20999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.22,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.23,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.23999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.25,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.26000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.27,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.28,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.29000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.3,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.31,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.31999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.33,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.34,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.34999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.36,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.37,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.38,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.39,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.40000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.41,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.42,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.43000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.44,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.45,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.45999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.47,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.48,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.48999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.5,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.51000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.52,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.53,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.54000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.55,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.56,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.56999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.58,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.59,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.59999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.61,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.62,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.63,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.64,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.65000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.66,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.67,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.68000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.69,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.7,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.70999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.72,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.73,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.73999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.75,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.76000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.77,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.78,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.79000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.8,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.81,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.81999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.83,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.84,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.84999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.86,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.87,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.88,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.89,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.90000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.91,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.92,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.93000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.94,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.95,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.95999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.97,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.98,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
71.98999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.01000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.02,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.03,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.04000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.05,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.06,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.06999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.08,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.09,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.09999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.11,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.12,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.13,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.14,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.15000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.16,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.17,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.18000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.19,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.2,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.20999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.22,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.23,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.23999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.25,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.26000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.27,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.28,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.29000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.3,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.31,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.31999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.33,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.34,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.34999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.36,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.37,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.38,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.39,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.40000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.41,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.42,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.43000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.44,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.45,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.45999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.47,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.48,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.48999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.5,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.51000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.52,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.53,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.54000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.55,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.56,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.56999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.58,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.59,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.59999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.61,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.62,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.63,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.64,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.65000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.66,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.67,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.68000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.69,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.7,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.70999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.72,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.73,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.73999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.75,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.76000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.77,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.78,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.79000000000001,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.8,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.81,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.81999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.83,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.84,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.84999999999999,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.86,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.87,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.88,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
72.89,-0.07000000000000001,-7.777336836014634e-10,0.009999999999999995,0.004999999999999995,-0.07000000000000001,0.004999999999999995
