"time","l2.v","vc.is_peak","vc.v_pulse","vc.vs_peak","vc.v"
97.92,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
97.93000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
97.94,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
97.95,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
97.95999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
97.97,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
97.98,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
97.98999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.01000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.02,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.03,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.04000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.05,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.06,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.06999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.08,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.09,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.09999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.11,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.12,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.13,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.14,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.15000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.16,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.17,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.18000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.19,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.2,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.20999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.22,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.23,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.23999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.25,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.26000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.27,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.28,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.29000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.3,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.31,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.31999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.33,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.34,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.34999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.36,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.37,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.38,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.39,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.40000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.41,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.42,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.43000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.44,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.45,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.45999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.47,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.48,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.48999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.5,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.51000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.52,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.53,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.54000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.55,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.56,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.56999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.58,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.59,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.59999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.61,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.62,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.63,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.64,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.65000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.66,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.67,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.68000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.69,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.7,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.70999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.72,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.73,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.73999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.75,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.76000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.77,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.78,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.79000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.8,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.81,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.81999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.83,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.84,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.84999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.86,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.87,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.88,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.89,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.90000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.91,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.92,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.93000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.94,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.95,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.95999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.97,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.98,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
98.98999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.01000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.02,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.03,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.04000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.05,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.06,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.06999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.08,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.09,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.09999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.11,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.12,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.13,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.14,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.15000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.16,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.17,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.18000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.19,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.2,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.20999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.22,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.23,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.23999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.25,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.26000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.27,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.28,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.29000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.3,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.31,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.31999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.33,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.34,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.34999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.36,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.37,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.38,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.39,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.40000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.41,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.42,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.43000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.44,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.45,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.45999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.47,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.48,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.48999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.5,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.51000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.52,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.53,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.54000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.55,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.56,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.56999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.58,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.59,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.59999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.61,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.62,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.63,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.64,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.65000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.66,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.67,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.68000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.69,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.7,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.70999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.72,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.73,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.73999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.75,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.76000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.77,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.78,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.79000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.8,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.81,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.81999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.83,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.84,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.84999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.86,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.87,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.88,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.89,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.90000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.91,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.92,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.93000000000001,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.94,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.95,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.95999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.97,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.98,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
99.98999999999999,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
100,-0.07000000000000001,-6.152419627699196e-10,0.035,0.03,-0.07000000000000001
100,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.0009140270271,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.0009140270271,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.01,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.02,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.03,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.04,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.05,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.06,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.07,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.08,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.09,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.1,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.11,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.12,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.13,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.14,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.15,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.16,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.17,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.18,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.19,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.2,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.21,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.22,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.23,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.24,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.25,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.26,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.27,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.28,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.29,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.3,0.035,-6.152419627699196e-10,0.035,0.03,0.035
100.3,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.3000000001308,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.3000000001308,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.301171128193,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.301171128193,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.31,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.3172926133599,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.3172926133599,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.32,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.33,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.34,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.35,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.36,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.37,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.38,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.39,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.4,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.41,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.42,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.43,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.44,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.45,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.46,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.47,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.48,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.49,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.5,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.51,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.52,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.53,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.54,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.55,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.56,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.57,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.58,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.59,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.6,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.61,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.62,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.63,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.64,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.65,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.66,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.67,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.68,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.69,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.7,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.71,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.72,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.73,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.74,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.75,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.76,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.77,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.78,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.79,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.8,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.81,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.82,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.83,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.84,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.85,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.86,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.87,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.88,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.89,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.9,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.91,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
100.92,-0.07000000000000001,-5.237310686720051e-10,0.03999999999999999,0.035,-0.07000000000000001
