"time","vc.i"
0.8499,-5.860036508653612e-12
0.85,-5.860145137594246e-12
0.8501,-5.860253748758063e-12
0.8502,-5.86036234215166e-12
0.8502999999999999,-5.860470917781629e-12
0.8504,-5.860579475654562e-12
0.8505,-5.860688015777042e-12
0.8506,-5.860796538155654e-12
0.8507,-5.860905042796975e-12
0.8508,-5.861013529707577e-12
0.8509,-5.861121998894038e-12
0.851,-5.861230450362918e-12
0.8511,-5.861338884120788e-12
0.8512,-5.861447300174201e-12
0.8512999999999999,-5.861555698529721e-12
0.8514,-5.861664079193898e-12
0.8515,-5.861772442173278e-12
0.8516,-5.861880787474412e-12
0.8517,-5.861989115103839e-12
0.8518,-5.862097425068099e-12
0.8519,-5.862205717373727e-12
0.852,-5.862313992027255e-12
0.8521,-5.862422249035211e-12
0.8522,-5.862530488404116e-12
0.8522999999999999,-5.862638710140491e-12
0.8524,-5.862746914250857e-12
0.8525,-5.862855100741725e-12
0.8526,-5.862963269619603e-12
0.8527,-5.863071420891001e-12
0.8528,-5.863179554562419e-12
0.8529,-5.863287670640355e-12
0.853,-5.863395769131307e-12
0.8531,-5.863503850041766e-12
0.8532,-5.86361191337822e-12
0.8532999999999999,-5.863719959147151e-12
0.8534,-5.863827987355045e-12
0.8535,-5.863935998008377e-12
0.8536,-5.864043991113621e-12
0.8537,-5.864151966677227e-12
0.8538,-5.864259924705672e-12
0.8539,-5.86436786520543e-12
0.854,-5.864475788182952e-12
0.8541,-5.8645836936447e-12
0.8542,-5.864691581597126e-12
0.8542999999999999,-5.864799452046678e-12
0.8544,-5.864907304999799e-12
0.8545,-5.865015140462935e-12
0.8546,-5.865122958442522e-12
0.8547,-5.865230758944993e-12
0.8548,-5.865338541976782e-12
0.8549,-5.865446307544313e-12
0.855,-5.865554055654013e-12
0.8551,-5.865661786312301e-12
0.8552,-5.865769499525593e-12
0.8552999999999999,-5.865877195300304e-12
0.8554,-5.865984873642843e-12
0.8555,-5.866092534559616e-12
0.8556,-5.866200178057028e-12
0.8557,-5.866307804141473e-12
0.8558,-5.866415412819351e-12
0.8559,-5.866523004097053e-12
0.856,-5.866630577980966e-12
0.8561,-5.866738134477478e-12
0.8562,-5.86684567359297e-12
0.8563,-5.866953195333816e-12
0.8564000000000001,-5.867060699706396e-12
0.8565,-5.867168186717076e-12
0.8566,-5.867275656372228e-12
0.8567,-5.867383108678212e-12
0.8568,-5.86749054364139e-12
0.8569,-5.86759796126812e-12
0.857,-5.867705361564756e-12
0.8571,-5.867812744537643e-12
0.8572,-5.867920110193134e-12
0.8573,-5.868027458537568e-12
0.8574000000000001,-5.868134789577284e-12
0.8575,-5.868242103318622e-12
0.8576,-5.868349399767901e-12
0.8577,-5.868456678931442e-12
0.8578,-5.868563940815586e-12
0.8579,-5.868671185426655e-12
0.858,-5.868778412770968e-12
0.8581,-5.86888562285484e-12
0.8582,-5.868992815684583e-12
0.8583,-5.869099991266502e-12
0.8584000000000001,-5.869207149606904e-12
0.8585,-5.86931429071209e-12
0.8586,-5.869421414588355e-12
0.8587,-5.869528521241996e-12
0.8588,-5.869635610679303e-12
0.8589,-5.869742682906561e-12
0.859,-5.869849737930056e-12
0.8591,-5.869956775756066e-12
0.8592,-5.870063796390872e-12
0.8593,-5.87017079984074e-12
0.8594000000000001,-5.870277786111949e-12
0.8595,-5.870384755210757e-12
0.8596,-5.870491707143433e-12
0.8597,-5.870598641916231e-12
0.8598,-5.870705559535413e-12
0.8599,-5.870812460007227e-12
0.86,-5.870919343337924e-12
0.8601,-5.871026209533749e-12
0.8602,-5.871133058600944e-12
0.8603,-5.87123989054575e-12
0.8604000000000001,-5.871346705374399e-12
0.8605,-5.871453503093125e-12
0.8606,-5.871560283708158e-12
0.8607,-5.87166704722572e-12
0.8608,-5.871773793652036e-12
0.8609,-5.871880522993323e-12
0.861,-5.871987235255792e-12
0.8611,-5.87209393044566e-12
0.8612,-5.872200608569131e-12
0.8613,-5.872307269632413e-12
0.8614000000000001,-5.872413913641704e-12
0.8615,-5.872520540603205e-12
0.8616,-5.872627150523084e-12
0.8617,-5.872733743407551e-12
0.8618,-5.872840319262795e-12
0.8619,-5.872946878095005e-12
0.862,-5.873053419910355e-12
0.8621,-5.873159944715028e-12
0.8622,-5.873266452515193e-12
0.8623,-5.873372943317023e-12
0.8624000000000001,-5.873479417126685e-12
0.8625,-5.87358587395034e-12
0.8626,-5.873692313794152e-12
0.8627,-5.873798736664276e-12
0.8628,-5.873905142566866e-12
0.8629,-5.874011531508072e-12
0.863,-5.874117903494039e-12
0.8631,-5.874224258530912e-12
0.8632,-5.874330596624832e-12
0.8633,-5.874436917781934e-12
0.8633999999999999,-5.874543222008351e-12
0.8635,-5.874649509310214e-12
0.8636,-5.874755779693648e-12
0.8637,-5.874862033164778e-12
0.8638,-5.874968269729721e-12
0.8639,-5.875074489394598e-12
0.864,-5.875180692165516e-12
0.8641,-5.875286878048589e-12
0.8642,-5.875393047049924e-12
0.8643,-5.87549919917562e-12
0.8643999999999999,-5.875605334431779e-12
0.8645,-5.875711452824499e-12
0.8646,-5.875817554359869e-12
0.8647,-5.875923639043981e-12
0.8648,-5.87602970688292e-12
0.8649,-5.876135757882771e-12
0.865,-5.876241792049611e-12
0.8651,-5.876347809389518e-12
0.8652,-5.876453809908564e-12
0.8653,-5.876559793612818e-12
0.8653999999999999,-5.876665760508347e-12
0.8655,-5.876771710601199e-12
0.8656,-5.876877643897439e-12
0.8657,-5.876983560403127e-12
0.8658,-5.87708946012432e-12
0.8659,-5.877195343067065e-12
0.866,-5.877301209237411e-12
0.8661,-5.877407058641397e-12
0.8662,-5.877512891285065e-12
0.8663,-5.877618707174451e-12
0.8663999999999999,-5.877724506315586e-12
0.8665,-5.877830288714504e-12
0.8666,-5.877936054377229e-12
0.8667,-5.87804180330978e-12
0.8668,-5.878147535518182e-12
0.8669,-5.878253251008451e-12
0.867,-5.878358949786595e-12
0.8671,-5.878464631858627e-12
0.8672,-5.878570297230555e-12
0.8673,-5.878675945908382e-12
0.8673999999999999,-5.878781577898103e-12
0.8675,-5.878887193205722e-12
0.8676,-5.878992791837225e-12
0.8677,-5.879098373798608e-12
0.8678,-5.879203939095853e-12
0.8679,-5.879309487734947e-12
0.868,-5.879415019721868e-12
0.8681,-5.879520535062594e-12
0.8682,-5.879626033763098e-12
0.8683,-5.879731515829348e-12
0.8683999999999999,-5.879836981267317e-12
0.8685,-5.879942430082964e-12
0.8686,-5.880047862282248e-12
0.8687,-5.880153277871133e-12
0.8688,-5.880258676855569e-12
0.8689,-5.880364059241503e-12
0.869,-5.880469425034887e-12
0.8691,-5.880574774241667e-12
0.8692,-5.880680106867779e-12
0.8693,-5.880785422919164e-12
0.8694,-5.880890722401749e-12
0.8695000000000001,-5.880996005321453e-12
0.8696,-5.881101271684218e-12
0.8697,-5.881206521495973e-12
0.8698,-5.881311754762634e-12
0.8699,-5.881416971490124e-12
0.87,-5.881522171684355e-12
0.8701,-5.88162735535124e-12
0.8702,-5.881732522496684e-12
0.8703,-5.881837673126598e-12
0.8704,-5.881942807246879e-12
0.8705000000000001,-5.882047924863428e-12
0.8706,-5.882153025982139e-12
0.8707,-5.882258110608905e-12
0.8708,-5.882363178749617e-12
0.8709,-5.882468230410155e-12
0.871,-5.882573265596407e-12
0.8711,-5.88267828431425e-12
0.8712,-5.882783286569562e-12
0.8713,-5.882888272368215e-12
0.8714,-5.882993241716075e-12
0.8715000000000001,-5.883098194619013e-12
0.8716,-5.883203131082892e-12
0.8717,-5.883308051113568e-12
0.8718,-5.883412954716904e-12
0.8719,-5.883517841898748e-12
0.872,-5.883622712664954e-12
0.8721,-5.883727567021366e-12
0.8722,-5.883832404973831e-12
0.8723,-5.883937226528189e-12
0.8724,-5.884042031690276e-12
0.8725000000000001,-5.884146820465929e-12
0.8726,-5.884251592860978e-12
0.8727,-5.884356348881251e-12
0.8728,-5.884461088532572e-12
0.8729,-5.884565811820764e-12
0.873,-5.884670518751645e-12
0.8731,-5.884775209331031e-12
0.8732,-5.884879883564734e-12
0.8733,-5.884984541458561e-12
0.8734,-5.8850891830183e-12
0.8735000000000001,-5.885193808249768e-12
0.8736,-5.885298417158765e-12
0.8737,-5.885403009751089e-12
0.8738,-5.885507586032533e-12
0.8739,-5.885612146008888e-12
0.874,-5.885716689685938e-12
0.8741,-5.88582121706947e-12
0.8742,-5.88592572816526e-12
0.8743,-5.886030222979088e-12
0.8744,-5.886134701516729e-12
0.8745000000000001,-5.88623916378395e-12
0.8746,-5.886343609786522e-12
0.8747,-5.886448039530207e-12
0.8748,-5.88655245302077e-12
0.8749,-5.886656850263968e-12
0.875,-5.886761231265553e-12
0.8751,-5.886865596031279e-12
0.8752,-5.886969944566896e-12
0.8753,-5.887074276878148e-12
0.8754,-5.887178592970777e-12
0.8754999999999999,-5.887282892850528e-12
0.8756,-5.88738717652313e-12
0.8757,-5.88749144399432e-12
0.8758,-5.887595695269828e-12
0.8759,-5.887699930355378e-12
0.876,-5.887804149256696e-12
0.8761,-5.887908351979503e-12
0.8762,-5.888012538529516e-12
0.8763,-5.888116708912451e-12
0.8764,-5.888220863134015e-12
0.8764999999999999,-5.888325001199919e-12
0.8766,-5.888429123115869e-12
0.8767,-5.888533228887566e-12
0.8768,-5.888637318520708e-12
0.8769,-5.888741392020991e-12
0.877,-5.888845449394107e-12
0.8771,-5.88894949064575e-12
0.8772,-5.889053515781599e-12
0.8773,-5.889157524807332e-12
0.8774,-5.889261517728625e-12
0.8774999999999999,-5.889365494551163e-12
0.8776,-5.889469455280626e-12
0.8777,-5.88957339992268e-12
0.8778,-5.889677328482995e-12
0.8779,-5.889781240967234e-12
0.878,-5.889885137381061e-12
0.8781,-5.88998901773013e-12
0.8782,-5.890092882020101e-12
0.8783,-5.890196730256624e-12
0.8784,-5.890300562445348e-12
0.8784999999999999,-5.890404378591922e-12
0.8786,-5.890508178701984e-12
0.8787,-5.890611962781178e-12
0.8788,-5.890715730835139e-12
0.8789,-5.8908194828695e-12
0.879,-5.890923218889896e-12
0.8791,-5.891026938901949e-12
0.8792,-5.891130642911288e-12
0.8793,-5.89123433092353e-12
0.8794,-5.891338002944298e-12
0.8794999999999999,-5.891441658979207e-12
0.8796,-5.891545299033866e-12
0.8797,-5.891648923113885e-12
0.8798,-5.891752531224873e-12
0.8799,-5.891856123372432e-12
0.88,-5.89195969956216e-12
0.8801,-5.892063259799658e-12
0.8802,-5.892166804090516e-12
0.8803,-5.892270332440328e-12
0.8804,-5.892373844854678e-12
0.8804999999999999,-5.892477341339155e-12
0.8806,-5.89258082189934e-12
0.8807,-5.892684286540812e-12
0.8808,-5.892787735269144e-12
0.8809,-5.892891168089911e-12
0.881,-5.892994585008684e-12
0.8811,-5.893097986031025e-12
0.8812,-5.8932013711625e-12
0.8813,-5.893304740408648e-12
0.8814,-5.893408093775049e-12
0.8815,-5.893511431267252e-12
0.8816000000000001,-5.893614752890814e-12
0.8817,-5.893718058651279e-12
0.8818,-5.893821348554195e-12
0.8819,-5.893924622605103e-12
0.882,-5.894027880809543e-12
0.8821,-5.894131123173051e-12
0.8822,-5.894234349701159e-12
0.8823,-5.894337560399399e-12
0.8824,-5.8944407552733e-12
0.8825,-5.894543934328383e-12
0.8826000000000001,-5.894647097570169e-12
0.8827,-5.89475024500418e-12
0.8828,-5.894853376635928e-12
0.8829,-5.894956492470926e-12
0.883,-5.895059592514686e-12
0.8831,-5.89516267677271e-12
0.8832,-5.895265745250501e-12
0.8833,-5.895368797953564e-12
0.8834,-5.895471834887395e-12
0.8835,-5.895574856057483e-12
0.8836000000000001,-5.895677861469327e-12
0.8837,-5.895780851128411e-12
0.8838,-5.89588382504022e-12
0.8839,-5.895986783210237e-12
0.884,-5.896089725643946e-12
0.8841,-5.896192652346815e-12
0.8842,-5.896295563324323e-12
0.8843,-5.896398458581938e-12
0.8844,-5.896501338125131e-12
0.8845,-5.896604201959361e-12
0.8846000000000001,-5.896707050090096e-12
0.8847,-5.89680988252279e-12
0.8848,-5.8969126992629e-12
0.8849,-5.897015500315878e-12
0.885,-5.897118285687176e-12
0.8851,-5.897221055382237e-12
0.8852,-5.897323809406492e-12
0.8853,-5.897426547765386e-12
0.8854,-5.89752927046437e-12
0.8855,-5.89763197750887e-12
0.8856000000000001,-5.897734668904325e-12
0.8857,-5.897837344656159e-12
0.8858,-5.897940004769799e-12
0.8859,-5.898042649250666e-12
0.886,-5.898145278104188e-12
0.8861,-5.898247891335772e-12
0.8862,-5.898350488950841e-12
0.8863,-5.898453070954799e-12
0.8864,-5.898555637353061e-12
0.8865,-5.898658188151027e-12
0.8866000000000001,-5.8987607233541e-12
0.8867,-5.898863242967683e-12
0.8868,-5.89896574699717e-12
0.8869,-5.899068235447954e-12
0.887,-5.899170708325428e-12
0.8871,-5.899273165634977e-12
0.8872,-5.899375607381987e-12
0.8873,-5.89947803357184e-12
0.8874,-5.899580444209917e-12
0.8875,-5.899682839301593e-12
0.8875999999999999,-5.899785218852239e-12
0.8877,-5.899887582867227e-12
0.8878,-5.899989931351925e-12
0.8879,-5.900092264311696e-12
0.888,-5.900194581751902e-12
0.8881,-5.900296883677901e-12
0.8882,-5.900399170095051e-12
0.8883,-5.900501441008702e-12
0.8884,-5.900603696424207e-12
0.8885,-5.900705936346909e-12
0.8885999999999999,-5.900808160782156e-12
0.8887,-5.900910369735289e-12
0.8888,-5.901012563211641e-12
0.8889,-5.901114741216556e-12
0.889,-5.901216903755359e-12
0.8891,-5.901319050833376e-12
0.8892,-5.901421182455924e-12
0.8893,-5.90152329862834e-12
0.8894,-5.901625399355949e-12
0.8895,-5.901727484644065e-12
0.8895999999999999,-5.901829554498003e-12
0.8897,-5.901931608923077e-12
0.8898,-5.902033647924594e-12
0.8899,-5.902135671507864e-12
0.89,-5.902237679678187e-12
0.8901,-5.902339672440866e-12
0.8902,-5.902441649801198e-12
0.8903,-5.902543611764479e-12
0.8904,-5.902645558335999e-12
0.8905,-5.90274748952105e-12
0.8905999999999999,-5.902849405324916e-12
0.8907,-5.902951305752882e-12
0.8908,-5.903053190810227e-12
0.8909,-5.903155060502232e-12
0.891,-5.903256914834167e-12
0.8911,-5.90335875381131e-12
0.8912,-5.903460577438925e-12
0.8913,-5.903562385722282e-12
0.8914,-5.903664178666644e-12
0.8915,-5.903765956277269e-12
0.8915999999999999,-5.903867718559418e-12
0.8917,-5.903969465518342e-12
0.8918,-5.904071197159298e-12
0.8919,-5.904172913487534e-12
0.892,-5.904274614508295e-12
0.8921,-5.904376300226823e-12
0.8922,-5.904477970648364e-12
0.8923,-5.904579625778153e-12
0.8924,-5.904681265621424e-12
0.8925,-5.904782890183408e-12
0.8925999999999999,-5.90488449946934e-12
0.8927,-5.904986093484444e-12
0.8928,-5.905087672233944e-12
0.8929,-5.905189235723057e-12
0.893,-5.905290783957006e-12
0.8931,-5.905392316940984e-12
0.8932,-5.905493834680222e-12
0.8933,-5.90559533717993e-12
0.8934,-5.905696824445314e-12
0.8935,-5.905798296481578e-12
0.8935999999999999,-5.905899753293925e-12
0.8937,-5.906001194887551e-12
0.8938,-5.906102621267654e-12
0.8939,-5.906204032439423e-12
0.894,-5.906305428408051e-12
0.8941,-5.906406809178725e-12
0.8942,-5.906508174756627e-12
0.8943,-5.906609525146942e-12
0.8944,-5.906710860354846e-12
0.8945,-5.906812180385514e-12
0.8946,-5.906913485244124e-12
0.8947000000000001,-5.90701477493584e-12
0.8948,-5.907116049465834e-12
0.8949,-5.907217308839271e-12
0.895,-5.90731855306131e-12
0.8951,-5.90741978213711e-12
0.8952,-5.90752099607183e-12
0.8953,-5.907622194870621e-12
0.8954,-5.907723378538636e-12
0.8955,-5.907824547081023e-12
0.8956,-5.907925700502924e-12
0.8957000000000001,-5.908026838809486e-12
0.8958,-5.908127962005846e-12
0.8959,-5.908229070097141e-12
0.896,-5.908330163088506e-12
0.8961,-5.90843124098507e-12
0.8962,-5.908532303791968e-12
0.8963,-5.908633351514317e-12
0.8964,-5.908734384157246e-12
0.8965,-5.908835401725872e-12
0.8966,-5.908936404225316e-12
0.8967000000000001,-5.90903739166069e-12
0.8968,-5.909138364037109e-12
0.8969,-5.909239321359677e-12
0.897,-5.909340263633492e-12
0.8971,-5.909441190863661e-12
0.8972,-5.909542103055291e-12
0.8973,-5.90964300021348e-12
0.8974,-5.909743882343323e-12
0.8975,-5.909844749449912e-12
0.8976,-5.909945601538341e-12
0.8977000000000001,-5.910046438613693e-12
0.8978,-5.910147260681055e-12
0.8979,-5.910248067745506e-12
0.898,-5.910348859812126e-12
0.8981,-5.910449636885992e-12
0.8982,-5.910550398972177e-12
0.8983,-5.910651146075752e-12
0.8984,-5.910751878201783e-12
0.8985,-5.910852595355337e-12
0.8986,-5.910953297541478e-12
0.8987000000000001,-5.911053984765262e-12
0.8988,-5.911154657031749e-12
0.8989,-5.911255314345993e-12
0.899,-5.911355956713044e-12
0.8991,-5.911456584137952e-12
0.8992,-5.911557196625763e-12
0.8993,-5.91165779418152e-12
0.8994,-5.911758376810264e-12
0.8995,-5.911858944517033e-12
0.8996,-5.911959497306864e-12
0.8997000000000001,-5.912060035184787e-12
0.8998,-5.912160558155833e-12
0.8999,-5.91226106622503e-12
0.9,-5.9123615593974e-12
0.9001,-5.912462037677967e-12
0.9002,-5.912562501071747e-12
0.9003,-5.912662949583761e-12
0.9004,-5.912763383219019e-12
0.9005,-5.912863801982534e-12
0.9006,-5.912964205879313e-12
0.9006999999999999,-5.913064594914363e-12
0.9008,-5.913164969092684e-12
0.9009,-5.913265328419274e-12
0.901,-5.913365672899118e-12
0.9011,-5.913466002537226e-12
0.9012,-5.913566317338587e-12
0.9013,-5.913666617308192e-12
0.9014,-5.91376690245103e-12
0.9015,-5.913867172772082e-12
0.9016,-5.91396742827633e-12
0.9016999999999999,-5.914067668968753e-12
0.9018,-5.914167894854327e-12
0.9019,-5.914268105938024e-12
0.902,-5.914368302224814e-12
0.9021,-5.914468483719669e-12
0.9022,-5.914568650427549e-12
0.9023,-5.914668802353419e-12
0.9024,-5.914768939502242e-12
0.9025,-5.914869061878967e-12
0.9026,-5.914969169488556e-12
0.9026999999999999,-5.915069262335958e-12
0.9028,-5.915169340426121e-12
0.9029,-5.915269403763994e-12
0.903,-5.915369452354519e-12
0.9031,-5.915469486202639e-12
0.9032,-5.915569505313292e-12
0.9033,-5.915669509691411e-12
0.9034,-5.915769499341933e-12
0.9035,-5.915869474269789e-12
0.9036,-5.915969434479903e-12
0.9036999999999999,-5.916069379977204e-12
0.9038,-5.916169310766611e-12
0.9039,-5.916269226853047e-12
0.904,-5.916369128241431e-12
0.9041,-5.916469014936671e-12
0.9042,-5.916568886943686e-12
0.9043,-5.916668744267381e-12
0.9044,-5.916768586912665e-12
0.9045,-5.916868414884443e-12
0.9046,-5.916968228187613e-12
0.9046999999999999,-5.917068026827079e-12
0.9048,-5.917167810807733e-12
0.9049,-5.917267580134451e-12
0.905,-5.91736733481214e-12
0.9051,-5.91746707484569e-12
0.9052,-5.917566800239984e-12
0.9053,-5.917666510999909e-12
0.9054,-5.917766207130343e-12
0.9055,-5.917865888636164e-12
0.9056,-5.91796555552225e-12
0.9056999999999999,-5.918065207793466e-12
0.9058,-5.918164845454691e-12
0.9059,-5.918264468510786e-12
0.906,-5.918364076966619e-12
0.9061,-5.918463670827051e-12
0.9062,-5.918563250096941e-12
0.9063,-5.918662814781145e-12
0.9064,-5.918762364884521e-12
0.9065,-5.918861900411919e-12
0.9066,-5.918961421368185e-12
0.9067,-5.91906092775817e-12
0.9068000000000001,-5.919160419586713e-12
0.9069,-5.919259896858661e-12
0.907,-5.919359359578848e-12
0.9071,-5.919458807752112e-12
0.9072,-5.919558241383288e-12
0.9073,-5.919657660477205e-12
0.9074,-5.91975706503869e-12
0.9075,-5.919856455072571e-12
0.9076,-5.91995583058367e-12
0.9077,-5.920055191576809e-12
0.9078000000000001,-5.920154538056805e-12
0.9079,-5.920253870028472e-12
0.908,-5.920353187496626e-12
0.9081,-5.920452490466075e-12
0.9082,-5.920551778941625e-12
0.9083,-5.920651052928084e-12
0.9084,-5.920750312430253e-12
0.9085,-5.920849557452934e-12
0.9086,-5.920948788000924e-12
0.9087,-5.921048004079014e-12
0.9088000000000001,-5.921147205691989e-12
0.9089,-5.92124639284464e-12
0.909,-5.921345565541759e-12
0.9091,-5.921444723788133e-12
0.9092,-5.921543867588542e-12
0.9093,-5.921642996947766e-12
0.9094,-5.921742111870582e-12
0.9095,-5.921841212361765e-12
0.9096,-5.921940298426085e-12
0.9097,-5.92203937006831e-12
0.9098000000000001,-5.922138427293212e-12
0.9099,-5.922237470105547e-12
0.91,-5.922336498510083e-12
0.9101,-5.922435512511575e-12
0.9102,-5.922534512114782e-12
0.9103,-5.922633497324456e-12
0.9104,-5.922732468145349e-12
0.9105,-5.922831424582209e-12
0.9106,-5.922930366639783e-12
0.9107,-5.923029294322814e-12
0.9108000000000001,-5.923128207636043e-12
0.9109,-5.923227106584209e-12
0.911,-5.923325991172048e-12
0.9111,-5.923424861404292e-12
0.9112,-5.923523717285674e-12
0.9113,-5.923622558820921e-12
0.9114,-5.923721386014759e-12
0.9115,-5.923820198871912e-12
0.9116,-5.923918997397101e-12
0.9117,-5.924017781595042e-12
0.9118000000000001,-5.924116551470455e-12
0.9119,-5.92421530702805e-12
0.912,-5.924314048272538e-12
0.9121,-5.924412775208627e-12
0.9122,-5.924511487841024e-12
0.9123,-5.924610186174432e-12
0.9124,-5.924708870213551e-12
0.9125,-5.92480753996308e-12
0.9126,-5.924906195427713e-12
0.9127,-5.925004836612141e-12
0.9127999999999999,-5.925103463521041e-12
0.9129,-5.925202076159117e-12
0.913,-5.925300674531053e-12
0.9131,-5.925399258641532e-12
0.9132,-5.925497828495235e-12
0.9133,-5.92559638409684e-12
0.9134,-5.925694925451023e-12
0.9135,-5.925793452562456e-12
0.9136,-5.925891965435809e-12
0.9137,-5.925990464075753e-12
0.9137999999999999,-5.92608894848695e-12
0.9139,-5.926187418674066e-12
0.914,-5.926285874641756e-12
0.9141,-5.926384316394684e-12
0.9142,-5.926482743937504e-12
0.9143,-5.926581157274871e-12
0.9144,-5.926679556411431e-12
0.9145,-5.926777941351835e-12
0.9146,-5.926876312100727e-12
0.9147,-5.926974668662751e-12
0.9147999999999999,-5.92707301104255e-12
0.9149,-5.927171339244758e-12
0.915,-5.927269653274014e-12
0.9151,-5.92736795313495e-12
0.9152,-5.927466238832194e-12
0.9153,-5.92756451037038e-12
0.9154,-5.927662767754131e-12
0.9155,-5.927761010988068e-12
0.9156,-5.927859240076817e-12
0.9157,-5.927957455024992e-12
0.9157999999999999,-5.92805565583721e-12
0.9159,-5.928153842518086e-12
0.916,-5.928252015072229e-12
0.9161,-5.928350173504251e-12
0.9162,-5.928448317818754e-12
0.9163,-5.928546448020343e-12
0.9164,-5.928644564113622e-12
0.9165,-5.928742666103186e-12
0.9166,-5.928840753993633e-12
0.9167,-5.928938827789544e-12
0.9167999999999999,-5.929036887495514e-12
0.9169,-5.929134933116143e-12
0.917,-5.929232964656011e-12
0.9171,-5.929330982119705e-12
0.9172,-5.929428985511808e-12
0.9173,-5.929526974836895e-12
0.9174,-5.929624950099545e-12
0.9175,-5.929722911304334e-12
0.9176,-5.929820858455831e-12
0.9177,-5.929918791558607e-12
0.9177999999999999,-5.930016710617224e-12
0.9179,-5.930114615636255e-12
0.918,-5.930212506620256e-12
0.9181,-5.93031038357379e-12
0.9182,-5.93040824650141e-12
0.9183,-5.930506095407676e-12
0.9184,-5.930603930297134e-12
0.9185,-5.930701751174341e-12
0.9186,-5.93079955804384e-12
0.9187,-5.930897350910177e-12
0.9188,-5.930995129777894e-12
0.9189000000000001,-5.931092894651533e-12
0.919,-5.93119064553563e-12
0.9191,-5.931288382434722e-12
0.9192,-5.93138610535334e-12
0.9193,-5.931483814296017e-12
0.9194,-5.931581509267281e-12
0.9195,-5.931679190271655e-12
0.9196,-5.931776857313663e-12
0.9197,-5.931874510397829e-12
0.9198,-5.93197214952867e-12
0.9199000000000001,-5.9320697747107e-12
0.92,-5.932167385948434e-12
0.9201,-5.932264983246386e-12
0.9202,-5.932362566609061e-12
0.9203,-5.932460136040969e-12
0.9204,-5.932557691546609e-12
0.9205,-5.93265523313049e-12
0.9206,-5.932752760797097e-12
0.9207,-5.932850274550928e-12
0.9208,-5.932947774396484e-12
0.9209000000000001,-5.933045260338259e-12
0.921,-5.933142732380741e-12
0.9211,-5.933240190528419e-12
0.9212,-5.933337634785778e-12
0.9213,-5.933435065157298e-12
0.9214,-5.933532481647461e-12
0.9215,-5.933629884260746e-12
0.9216,-5.933727273001624e-12
0.9217,-5.933824647874573e-12
0.9218,-5.933922008884062e-12
0.9219000000000001,-5.93401935603456e-12
0.922,-5.93411668933053e-12
0.9221,-5.934214008776436e-12
0.9222,-5.934311314376743e-12
0.9223,-5.934408606135907e-12
0.9224,-5.934505884058385e-12
0.9225,-5.934603148148629e-12
0.9226,-5.934700398411093e-12
0.9227,-5.934797634850226e-12
0.9228,-5.934894857470475e-12
0.9229000000000001,-5.934992066276284e-12
0.923,-5.935089261272094e-12
0.9231,-5.935186442462348e-12
0.9232,-5.935283609851482e-12
0.9233,-5.935380763443932e-12
0.9234,-5.935477903244127e-12
0.9235,-5.935575029256502e-12
0.9236,-5.935672141485484e-12
0.9237,-5.935769239935496e-12
0.9238,-5.935866324610965e-12
0.9239000000000001,-5.935963395516312e-12
0.924,-5.936060452655953e-12
0.9241,-5.936157496034306e-12
0.9242,-5.936254525655784e-12
0.9243,-5.9363515415248e-12
0.9244,-5.936448543645763e-12
0.9245,-5.936545532023078e-12
0.9246,-5.936642506661136e-12
0.9247,-5.936739467564352e-12
0.9248,-5.936836414737127e-12
0.9249000000000001,-5.936933348183858e-12
0.925,-5.937030267908942e-12
0.9251,-5.937127173916769e-12
0.9252,-5.937224066211734e-12
0.9253,-5.93732094479822e-12
0.9254,-5.937417809680617e-12
0.9255,-5.937514660863307e-12
0.9256,-5.937611498350671e-12
0.9257,-5.937708322147087e-12
0.9258,-5.937805132256934e-12
0.9258999999999999,-5.937901928684585e-12
0.926,-5.937998711434413e-12
0.9261,-5.938095480510786e-12
0.9262,-5.938192235918072e-12
0.9263,-5.938288977660637e-12
0.9264,-5.938385705742844e-12
0.9265,-5.938482420169051e-12
0.9266,-5.938579120943616e-12
0.9267,-5.9386758080709e-12
0.9268,-5.938772481555251e-12
0.9268999999999999,-5.938869141401023e-12
0.927,-5.938965787612565e-12
0.9271,-5.939062420194221e-12
0.9272,-5.939159039150339e-12
0.9273,-5.939255644485256e-12
0.9274,-5.939352236203317e-12
0.9275,-5.939448814308856e-12
0.9276,-5.93954537880621e-12
0.9277,-5.939641929699709e-12
0.9278,-5.939738466993689e-12
0.9278999999999999,-5.939834990692472e-12
0.928,-5.939931500800388e-12
0.9281,-5.940027997321758e-12
0.9282,-5.940124480260905e-12
0.9283,-5.940220949622151e-12
0.9284,-5.940317405409807e-12
0.9285,-5.940413847628177e-12
0.9286,-5.940510276281583e-12
0.9287,-5.940606691374333e-12
0.9288,-5.940703092910739e-12
0.9288999999999999,-5.940799480895107e-12
0.929,-5.940895855331737e-12
0.9291,-5.940992216224931e-12
0.9292,-5.941088563578988e-12
0.9293,-5.941184897398203e-12
0.9294,-5.941281217686872e-12
0.9295,-5.941377524449286e-12
0.9296,-5.941473817689733e-12
0.9297,-5.9415700974125e-12
0.9298,-5.941666363621873e-12
0.9298999999999999,-5.941762616322134e-12
0.93,-5.941858855517565e-12
0.9301,-5.941955081212442e-12
0.9302,-5.942051293411041e-12
0.9303,-5.942147492117637e-12
0.9304,-5.9422436773365e-12
0.9305,-5.942339849071898e-12
0.9306,-5.942436007328101e-12
