"time","vc.v_stim","vc.i","vc.is_end","vc.is_peak","vc.is_tail","vc.v_pulse","vc.vs_end","vc.vs_tail","vc.v","vc.vs_peak"
55.23,0.01,2.518081443103255e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.24,0.01,2.521808974160968e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.25,0.01,2.525167759342968e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.26,0.01,2.528235663877822e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.27,0.01,2.531073117188897e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.28,0.01,2.533727028345021e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.29,0.01,2.536233822124101e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.3,0.01,2.53862179319603e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.31,0.01,2.540912931566414e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.32,0.01,2.543124338054518e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.33,0.01,2.545269321868817e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.34,0.01,2.547358251640245e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.35,0.01,2.549399215359865e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.36,0.01,2.551398532092395e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.37,0.01,2.553361148765822e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.38,0.01,2.555290947849169e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.39,0.01,2.55719098593243e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.4,0.01,2.559063678727962e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.41,0.01,2.560910944526184e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.42,0.01,2.562734315437092e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.43,0.01,2.564535023652418e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.44,0.01,2.566314068338693e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.45,0.01,2.568072267510072e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.46,0.01,2.569810298254984e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.47,0.01,2.571528727948718e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.48,0.01,2.573228038430924e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.49,0.01,2.574908644777759e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.5,0.01,2.576570909858641e-11,2.716142324793864e-11,3.630465502384443e-12,4.884828880571915e-11,0.01,0.005000000000000002,0.005000000000000002,0.01,0.005000000000000002
55.5,-0.04,1.247889214270355e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.50000000000001,-0.04,1.247889214292287e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.50000000000001,-0.04,1.247889214292287e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.50759392405027,-0.04,5.232742249346266e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.50759392405027,-0.04,5.232742249346266e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.51,-0.04,5.204457654764207e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.52,-0.04,4.972755308959409e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.53,-0.04,4.743481247054367e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.54,-0.04,4.525436037213372e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.55,-0.04,4.318084805772243e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.56,-0.04,4.12089923161437e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.57,-0.04,3.933377107703277e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.58,-0.04,3.755041091885376e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.59,-0.04,3.585437475099081e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.6,-0.04,3.424135010542071e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.61,-0.04,3.270723800851015e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.62,-0.04,3.124814240423654e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.63,-0.04,2.986036010150156e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.64,-0.04,2.854037121956709e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.65,-0.04,2.728483010692137e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.66,-0.04,2.609055671013402e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.67,-0.04,2.495452837037979e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.68,-0.04,2.387387202645835e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.69,-0.04,2.284585680414506e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.7,-0.04,2.186788697274809e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.71,-0.04,2.093749525066909e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.72,-0.04,2.005233644266144e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.73,-0.04,1.921018139236997e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.74,-0.04,1.840891123451145e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.75,-0.04,1.764651193185763e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.76,-0.04,1.692106908290109e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.77,-0.04,1.623076298679557e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.78,-0.04,1.557386395282309e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.79,-0.04,1.494872784226198e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.8,-0.04,1.43537918312066e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.81,-0.04,1.378757038320467e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.82,-0.04,1.324865142136893e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.83,-0.04,1.273569269052477e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.84,-0.04,1.224741829927687e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.85,-0.04,1.178261543348533e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.86,-0.04,1.134013123257557e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.87,-0.04,1.09188698206189e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.88,-0.04,1.051778948451076e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.89,-0.04,1.013589999194376e-11,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.9,-0.04,9.772260042276555e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.91,-0.04,9.425974843688508e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.92,-0.04,9.096193810372077e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.93,-0.04,8.782108373815218e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.94,-0.04,8.482949902516753e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.95,-0.04,8.19798772476608e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.96,-0.04,7.926527249378436e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.97,-0.04,7.667908179529938e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.98,-0.04,7.421502815077865e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
55.99,-0.04,7.186714438991988e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56,-0.04,6.96297578371698e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.01,-0.04,6.749747573509767e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.02,-0.04,6.546517138988908e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.03,-0.04,6.352797100316293e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.04,-0.04,6.168124115609276e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.05,-0.04,5.992057691354339e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.06,-0.04,5.824179051745944e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.07,-0.04,5.664090064033148e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.08,-0.04,5.511412217100597e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.09,-0.04,5.365785650642708e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.1,-0.04,5.226868232426299e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.11,-0.04,5.094334681257457e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.12,-0.04,4.96787573338995e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.13,-0.04,4.847197350221135e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.14,-0.04,4.73201996523139e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.15,-0.04,4.6220777682188e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.16,-0.04,4.517118024986176e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.17,-0.04,4.416900430721412e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.18,-0.04,4.321196495401421e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.19,-0.04,4.22978895963311e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.2,-0.04,4.142471239424311e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.21,-0.04,4.059046898450697e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.22,-0.04,3.979329146455813e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.23,-0.04,3.903140362491196e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.24,-0.04,3.830311641762517e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.25,-0.04,3.760682364916825e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.26,-0.04,3.69409978865523e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.27,-0.04,3.630418656616269e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.28,-0.04,3.569500829525344e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.29,-0.04,3.51121493365529e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.3,-0.04,3.455436026691694e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.31,-0.04,3.402045280140057e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.32,-0.04,3.350929677456129e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.33,-0.04,3.30198172711798e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.34,-0.04,3.255099189903881e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.35,-0.04,3.210184819668543e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.36,-0.04,3.167146116950311e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.37,-0.04,3.125895094773971e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.38,-0.04,3.086348056044556e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.39,-0.04,3.04842538195828e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.4,-0.04,3.012051330884477e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.41,-0.04,2.977153847200396e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.42,-0.04,2.943664379584748e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.43,-0.04,2.911517708303353e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.44,-0.04,2.880651781039481e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.45,-0.04,2.851007556846848e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.46,-0.04,2.822528857822601e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.47,-0.04,2.795162228117709e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.48,-0.04,2.768856799921731e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.49,-0.04,2.743564166076261e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.5,-0.04,2.719238258988787e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.51,-0.04,2.695835235534659e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.52,-0.04,2.673313367651387e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.53,-0.04,2.651632938349653e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.54,-0.04,2.630756142879526e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.55,-0.04,2.610646994678989e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.56,-0.04,2.591271236110403e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.57,-0.04,2.572596253574518e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.58,-0.04,2.554590996776543e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.59,-0.04,2.537225902014553e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.6,-0.04,2.520472819248114e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.61,-0.04,2.504304942759017e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.62,-0.04,2.488696745264663e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.63,-0.04,2.473623915270237e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.64,-0.04,2.459063297517814e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.65,-0.04,2.444992836364868e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.66,-0.04,2.431391521988104e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.67,-0.04,2.418239339218631e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.68,-0.04,2.405517218908466e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.69,-0.04,2.393206991698638e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.7,-0.04,2.381291344078001e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.71,-0.04,2.369753776599092e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.72,-0.04,2.358578564154273e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.73,-0.04,2.347750718222873e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.74,-0.04,2.337255950974201e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.75,-0.04,2.32708064114051e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.76,-0.04,2.31721180156702e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.77,-0.04,2.307637048376777e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.78,-0.04,2.298344571642911e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.79,-0.04,2.28932310750912e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.8,-0.04,2.280561911681482e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.81,-0.04,2.272050734234961e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.82,-0.04,2.263779795651578e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.83,-0.04,2.255739764038922e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.84,-0.04,2.247921733474691e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.85,-0.04,2.240317203415682e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.86,-0.04,2.232918059118026e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.87,-0.04,2.225716553018091e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.88,-0.04,2.218705287036543e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.89,-0.04,2.211877195746369e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
56.9,-0.04,2.205225530369778e-12,2.576570909858641e-11,3.922630211438946e-12,4.884828880571915e-11,0.015,0.01,0.005000000000000002,-0.04,0.01
