"time","vc.v_stim","vc.i","vc.is_end","vc.v_pulse","vc.vs_end","vc.v"
186.1,-0.05,-2.615495301543148e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
186.2,-0.05,-2.530179006070392e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
186.3,-0.05,-2.451976057427069e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
186.4,-0.05,-2.380293371925803e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
186.5,-0.05,-2.314587314931575e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
186.6,-0.05,-2.254359577988706e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
186.7,-0.05,-2.199153399697138e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
186.8,-0.05,-2.148550101677618e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
186.9,-0.05,-2.10216591335495e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187,-0.05,-2.059649061478549e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.1,-0.05,-2.02067710230779e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.2,-0.05,-1.984954476229488e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.3,-0.05,-1.952210266262028e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.4,-0.05,-1.922196143446918e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.5,-0.05,-1.89468448354564e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.6,-0.05,-1.869466640759224e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.7,-0.05,-1.846351365378447e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.8,-0.05,-1.825163353364306e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
187.9,-0.05,-1.805741916858968e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188,-0.05,-1.787939765544384e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.1,-0.05,-1.771621889606616e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.2,-0.05,-1.756664535834308e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.3,-0.05,-1.742954269086157e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.4,-0.05,-1.730387112009659e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.5,-0.05,-1.718867756486782e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.6,-0.05,-1.708308840826328e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.7,-0.05,-1.698630287221209e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.8,-0.05,-1.689758694446012e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
188.9,-0.05,-1.681626781189134e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189,-0.05,-1.674172875797728e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.1,-0.05,-1.66734044856579e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.2,-0.05,-1.661077683018278e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.3,-0.05,-1.655337082939908e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.4,-0.05,-1.650075112168408e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.5,-0.05,-1.645251864420415e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.6,-0.05,-1.640830760646043e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.7,-0.05,-1.636778271625012e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.8,-0.05,-1.633063663677292e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
189.9,-0.05,-1.629658765552792e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190,-0.05,-1.626537754827366e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.1,-0.05,-1.623676962052131e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.2,-0.05,-1.621054691248581e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.3,-0.05,-1.618651055366223e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.4,-0.05,-1.616447825461121e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.5,-0.05,-1.614428292448382e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.6,-0.05,-1.612577140382297e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.7,-0.05,-1.610880330303123e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.8,-0.05,-1.609324993765828e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
190.9,-0.05,-1.607899335247367e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191,-0.05,-1.606592542689152e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.1,-0.05,-1.605394705501782e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.2,-0.05,-1.604296739402813e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.3,-0.05,-1.603290317522776e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.4,-0.05,-1.602367807253914e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.5,-0.05,-1.601522212366749e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.6,-0.05,-1.600747119950706e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.7,-0.05,-1.600036651779296e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.8,-0.05,-1.599385419729651e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
191.9,-0.05,-1.598788484920201e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192,-0.05,-1.59824132025458e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.1,-0.05,-1.597739776088452e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.2,-0.05,-1.597280048758801e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.3,-0.05,-1.596858651737439e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.4,-0.05,-1.596472389189766e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.5,-0.05,-1.596118331737644e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.6,-0.05,-1.595793794243305e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.7,-0.05,-1.595496315445285e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.8,-0.05,-1.595223639292914e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
192.9,-0.05,-1.594973697836383e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193,-0.05,-1.594744595543685e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.1,-0.05,-1.594534594924828e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.2,-0.05,-1.594342103355249e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.3,-0.05,-1.594165660997334e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.4,-0.05,-1.594003929729178e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.5,-0.05,-1.593855682996256e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.6,-0.05,-1.593719796509534e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.7,-0.05,-1.593595239718922e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.8,-0.05,-1.593481067998283e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
193.9,-0.05,-1.59337641548767e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194,-0.05,-1.593280488509269e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.1,-0.05,-1.593192559554778e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.2,-0.05,-1.593111961781106e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.3,-0.05,-1.593038083940035e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.4,-0.05,-1.592970365751274e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.5,-0.05,-1.592908293644236e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.6,-0.05,-1.592851396872321e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.7,-0.05,-1.592799243934378e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.8,-0.05,-1.592751439308995e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
194.9,-0.05,-1.592707620449475e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195,-0.05,-1.592667455038765e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.1,-0.05,-1.592630638465777e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.2,-0.05,-1.592596891517531e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.3,-0.05,-1.592565958260469e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.4,-0.05,-1.592537604099585e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.5,-0.05,-1.592511614000193e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.6,-0.05,-1.592487790855287e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.7,-0.05,-1.592465953993223e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.8,-0.05,-1.592445937804642e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
195.9,-0.05,-1.592427590489407e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196,-0.05,-1.592410772902699e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.1,-0.05,-1.592395357502099e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.2,-0.05,-1.592381227378307e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.3,-0.05,-1.592368275370191e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.4,-0.05,-1.592356403250742e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.5,-0.05,-1.592345520983149e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.6,-0.05,-1.592335546037272e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.7,-0.05,-1.592326402764117e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.8,-0.05,-1.592318021822065e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
196.9,-0.05,-1.592310339650738e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197,-0.05,-1.592303297989512e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.1,-0.05,-1.592296843434889e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.2,-0.05,-1.592290927036379e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.3,-0.05,-1.592285503924399e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.4,-0.05,-1.592280532970778e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.5,-0.05,-1.592275976476142e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.6,-0.05,-1.592271799884609e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.7,-0.05,-1.59226797152122e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.8,-0.05,-1.592264462352119e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
197.9,-0.05,-1.592261245764162e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198,-0.05,-1.592258297365568e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.1,-0.05,-1.592255594796404e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.2,-0.05,-1.59225311755738e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.3,-0.05,-1.592250846862866e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.4,-0.05,-1.592248765488741e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.5,-0.05,-1.59224685765131e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.6,-0.05,-1.592245108881474e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.7,-0.05,-1.592243505917469e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.8,-0.05,-1.592242036602141e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
198.9,-0.05,-1.592240689792083e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199,-0.05,-1.592239455273357e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.1,-0.05,-1.592238323683594e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.2,-0.05,-1.592237286441077e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.3,-0.05,-1.59223633567958e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.4,-0.05,-1.592235464188945e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.5,-0.05,-1.592234665359516e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.6,-0.05,-1.592233933133085e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.7,-0.05,-1.592233261956614e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.8,-0.05,-1.592232646740042e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
199.9,-0.05,-1.592232082817688e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
200,-0.05,-1.592231565912868e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.05
200,-0.07499999999999996,-3.582521023303948e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.1,-0.07499999999999996,-4.141886958796418e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.2,-0.07499999999999996,-4.675860018855052e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.3,-0.07499999999999996,-5.18559293399473e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.4,-0.07499999999999996,-5.672186105473843e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.5,-0.07499999999999996,-6.136689980930548e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.6,-0.07499999999999996,-6.58010732207067e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.7,-0.07499999999999996,-7.003395369410534e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.8,-0.07499999999999996,-7.407467908722825e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
200.9,-0.07499999999999996,-7.793197243721082e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201,-0.07499999999999996,-8.161416079257531e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.1,-0.07499999999999996,-8.512919318820257e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.2,-0.07499999999999996,-8.848465780596807e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.3,-0.07499999999999996,-9.168779835598326e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.4,-0.07499999999999996,-9.474552971420762e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.5,-0.07499999999999996,-9.766445285013806e-12,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.6,-0.07499999999999996,-1.004508690768459e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.7,-0.07499999999999996,-1.031107936541288e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.8,-0.07499999999999996,-1.056499687741341e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
201.9,-0.07499999999999996,-1.08073875957486e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202,-0.07499999999999996,-1.103877478866872e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.1,-0.07499999999999996,-1.125965797023271e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.2,-0.07499999999999996,-1.147051397864918e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.3,-0.07499999999999996,-1.167179800566532e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.4,-0.07499999999999996,-1.186394457922556e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.5,-0.07499999999999996,-1.204736850152215e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.6,-0.07499999999999996,-1.222246574446161e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.7,-0.07499999999999996,-1.238961430448109e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.8,-0.07499999999999996,-1.25491750185596e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
202.9,-0.07499999999999996,-1.270149234318542e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203,-0.07499999999999996,-1.284689509796226e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.1,-0.07499999999999996,-1.298569717545825e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.2,-0.07499999999999996,-1.311819821883099e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.3,-0.07499999999999996,-1.324468426869128e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.4,-0.07499999999999996,-1.336542838060174e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.5,-0.07499999999999996,-1.348069121454394e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.6,-0.07499999999999996,-1.359072159762579e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.7,-0.07499999999999996,-1.369575706124462e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.8,-0.07499999999999996,-1.379602435386522e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
203.9,-0.07499999999999996,-1.389173993051984e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
204,-0.07499999999999996,-1.39831104200871e-11,-1.989957593271278e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
204,-0.05,-6.21471574226094e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.0000000000023,-0.05,-6.214715742251668e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.0000000000023,-0.05,-6.214715742251668e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.1,-0.05,-5.82931019445272e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.2,-0.05,-5.476038289021837e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.3,-0.05,-5.152220845668134e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.4,-0.05,-4.855402063853843e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.5,-0.05,-4.583330898300125e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.6,-0.05,-4.333943987281495e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.7,-0.05,-4.105350004334586e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.8,-0.05,-3.895815314520134e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
204.9,-0.05,-3.703750826783394e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205,-0.05,-3.527699942420433e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.1,-0.05,-3.366327508311147e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.2,-0.05,-3.218409691364699e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.3,-0.05,-3.082824696990543e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.4,-0.05,-2.958544261566255e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.5,-0.05,-2.844625854117836e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.6,-0.05,-2.740205528344897e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.7,-0.05,-2.644491370459653e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.8,-0.05,-2.556757493480319e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
205.9,-0.05,-2.476338532042067e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206,-0.05,-2.402624596431426e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.1,-0.05,-2.33505664722519e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.2,-0.05,-2.273122255515232e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.3,-0.05,-2.216351716814402e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.4,-0.05,-2.164314488785679e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.5,-0.05,-2.116615926040368e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.6,-0.05,-2.072894287282742e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.7,-0.05,-2.032817991760547e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.8,-0.05,-1.996083104674721e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
206.9,-0.05,-1.962411032146191e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207,-0.05,-1.931546408421995e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.1,-0.05,-1.903255159127857e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.2,-0.05,-1.87732272614156e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.3,-0.05,-1.853552440373098e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.4,-0.05,-1.831764030221341e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.5,-0.05,-1.81179225448601e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.6,-0.05,-1.79348564910162e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.7,-0.05,-1.776705378570458e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.8,-0.05,-1.761324182900604e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
207.9,-0.05,-1.747225412569881e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208,-0.05,-1.734302143843236e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.1,-0.05,-1.722456367915124e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.2,-0.05,-1.711598247534594e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.3,-0.05,-1.701645435760301e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.4,-0.05,-1.692522451429328e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.5,-0.05,-1.684160106666889e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.6,-0.05,-1.676494982272031e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.7,-0.05,-1.669468946661121e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.8,-0.05,-1.663028715040811e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
208.9,-0.05,-1.657125445363244e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
209,-0.05,-1.651714367768671e-12,-1.39831104200871e-11,-0.06999999999999995,-0.07499999999999996,-0.05
