"time","a1.vc.v_stim","a2.vc.v_stim","a3.vc.v_stim","b1.vc.v_stim","b2.vc.v_stim","b3.vc.v_stim","c1.vc.v_stim","c2.vc.v_stim","c3.vc.v_stim","d1.vc.v_stim","d2.vc.v_stim","d3.vc.v_stim","a1.naca.i_ion","a2.naca.i_ion","a3.naca.i_ion","b1.naca.i_ion","b2.naca.i_ion","b3.naca.i_ion","c1.naca.i_ion","c2.naca.i_ion","c3.naca.i_ion","d1.naca.i_ion","d2.naca.i_ion","d3.naca.i_ion","a1.naca.i","a1.vc.v","a2.naca.i","a2.vc.v","a3.naca.i","a3.vc.v","b1.naca.i","b1.vc.v","b2.naca.i","b2.vc.v","b3.naca.i","b3.vc.v","c1.naca.i","c1.vc.v","c2.naca.i","c2.vc.v","c3.naca.i","c3.vc.v","d1.naca.i","d1.vc.v","d2.naca.i","d2.vc.v","d3.naca.i","d3.vc.v"
234,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,0.09399999999999999,1.436890375424019e-10,1.086386318259938e-10,2.512701804058704e-11,5.056838160559723e-11,4.768760570549815e-11,2.504119978070273e-11,-1.08493463133322e-11,-6.609662503566007e-13,-9.343931990473582e-14,-2.545540613889193e-11,-1.488178699990359e-11,-4.264835684466076e-12,1.436890375424019e-10,0.09399999999999999,1.086386318259938e-10,0.09399999999999999,2.512701804058704e-11,0.09399999999999999,5.056838160559723e-11,0.09399999999999999,4.768760570549815e-11,0.09399999999999999,2.504119978070273e-11,0.09399999999999999,-1.08493463133322e-11,0.09399999999999999,-6.609662503566007e-13,0.09399999999999999,-9.343931990473582e-14,0.09399999999999999,-2.545540613889193e-11,0.09399999999999999,-1.488178699990359e-11,0.09399999999999999,-4.264835684466076e-12,0.09399999999999999
235,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,0.09499999999999999,1.441996237427998e-10,1.09323340994175e-10,2.545150986471302e-11,5.069304315154394e-11,4.783302033270602e-11,2.523313926526059e-11,-1.074957250110032e-11,-6.404426633278316e-13,-9.034019578475121e-14,-2.516930975952608e-11,-1.464772532327173e-11,-4.149519460489339e-12,1.441996237427998e-10,0.09499999999999999,1.09323340994175e-10,0.09499999999999999,2.545150986471302e-11,0.09499999999999999,5.069304315154394e-11,0.09499999999999999,4.783302033270602e-11,0.09499999999999999,2.523313926526059e-11,0.09499999999999999,-1.074957250110032e-11,0.09499999999999999,-6.404426633278316e-13,0.09499999999999999,-9.034019578475121e-14,0.09499999999999999,-2.516930975952608e-11,0.09499999999999999,-1.464772532327173e-11,0.09499999999999999,-4.149519460489339e-12,0.09499999999999999
236,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,1.447073834687038e-10,1.100065122170828e-10,2.577907761708322e-11,5.081692670181995e-11,4.797758474662048e-11,2.542533915715702e-11,-1.065041161887837e-11,-6.204936736524239e-13,-8.733821808226801e-14,-2.48856736049422e-11,-1.441629493913227e-11,-4.036751096946272e-12,1.447073834687038e-10,0.09599999999999999,1.100065122170828e-10,0.09599999999999999,2.577907761708322e-11,0.09599999999999999,5.081692670181995e-11,0.09599999999999999,4.797758474662048e-11,0.09599999999999999,2.542533915715702e-11,0.09599999999999999,-1.065041161887837e-11,0.09599999999999999,-6.204936736524239e-13,0.09599999999999999,-8.733821808226801e-14,0.09599999999999999,-2.48856736049422e-11,0.09599999999999999,-1.441629493913227e-11,0.09599999999999999,-4.036751096946272e-12,0.09599999999999999
237,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.09699999999999999,1.45212308388868e-10,1.10688091884312e-10,2.610972887704945e-11,5.094003377697934e-11,4.812129890598666e-11,2.561778577445191e-11,-1.055186321294785e-11,-6.011062000627997e-13,-8.443062301441842e-14,-2.460448948805128e-11,-1.41874867095722e-11,-3.926497386709231e-12,1.45212308388868e-10,0.09699999999999999,1.10688091884312e-10,0.09699999999999999,2.610972887704945e-11,0.09699999999999999,5.094003377697934e-11,0.09699999999999999,4.812129890598666e-11,0.09699999999999999,2.561778577445191e-11,0.09699999999999999,-1.055186321294785e-11,0.09699999999999999,-6.011062000627997e-13,0.09699999999999999,-8.443062301441842e-14,0.09699999999999999,-2.460448948805128e-11,0.09699999999999999,-1.41874867095722e-11,0.09699999999999999,-3.926497386709231e-12,0.09699999999999999
238,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,0.09799999999999999,1.457143907300423e-10,1.113680271432142e-10,2.644347081258128e-11,5.106236596772995e-11,4.82641628844771e-11,2.581046542057246e-11,-1.045392680522694e-11,-5.822673172538724e-13,-8.161471149224461e-14,-2.432574902957441e-11,-1.396129115537193e-11,-3.818724660066668e-12,1.457143907300423e-10,0.09799999999999999,1.113680271432142e-10,0.09799999999999999,2.644347081258128e-11,0.09799999999999999,5.106236596772995e-11,0.09799999999999999,4.82641628844771e-11,0.09799999999999999,2.581046542057246e-11,0.09799999999999999,-1.045392680522694e-11,0.09799999999999999,-5.822673172538724e-13,0.09799999999999999,-8.161471149224461e-14,0.09799999999999999,-2.432574902957441e-11,0.09799999999999999,-1.396129115537193e-11,0.09799999999999999,-3.818724660066668e-12,0.09799999999999999
239,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.09899999999999999,1.462136232702516e-10,1.120462659108878e-10,2.678031017338225e-11,5.118392493337827e-11,4.840617686867934e-11,2.600336438826077e-11,-1.035660189308447e-11,-5.639642610345077e-13,-7.8887848302985e-14,-2.404944366144365e-11,-1.37376984604235e-11,-3.713398823078163e-12,1.462136232702516e-10,0.09899999999999999,1.120462659108878e-10,0.09899999999999999,2.678031017338225e-11,0.09899999999999999,5.118392493337827e-11,0.09899999999999999,4.840617686867934e-11,0.09899999999999999,2.600336438826077e-11,0.09899999999999999,-1.035660189308447e-11,0.09899999999999999,-5.639642610345077e-13,0.09899999999999999,-7.8887848302985e-14,0.09899999999999999,-2.404944366144365e-11,0.09899999999999999,-1.37376984604235e-11,0.09899999999999999,-3.713398823078163e-12,0.09899999999999999
240,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,1.46709999331967e-10,1.127227568855752e-10,2.712025328408002e-11,5.130471240028575e-11,4.854734115608497e-11,2.619646896350743e-11,-1.02598879491591e-11,-5.461844330697337e-13,-7.624746126479874e-14,-2.377556463022129e-11,-1.351669847629225e-11,-3.610485395632329e-12,1.46709999331967e-10,0.09999999999999998,1.127227568855752e-10,0.09999999999999998,2.712025328408002e-11,0.09999999999999998,5.130471240028575e-11,0.09999999999999998,4.854734115608497e-11,0.09999999999999998,2.619646896350743e-11,0.09999999999999998,-1.02598879491591e-11,0.09999999999999998,-5.461844330697337e-13,0.09999999999999998,-7.624746126479874e-14,0.09999999999999998,-2.377556463022129e-11,0.09999999999999998,-1.351669847629225e-11,0.09999999999999998,-3.610485395632329e-12,0.09999999999999998
241,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,1.472035127751746e-10,1.133974495574658e-10,2.746330603749585e-11,5.142473016033672e-11,4.868765615308087e-11,2.638976542946873e-11,-1.016378442118345e-11,-5.289154052233906e-13,-7.369104035650792e-14,-2.350410300053591e-11,-1.329828072691794e-11,-3.509949549137966e-12,1.472035127751746e-10,0.101,1.133974495574658e-10,0.101,2.746330603749585e-11,0.101,5.142473016033672e-11,0.101,4.868765615308087e-11,0.101,2.638976542946873e-11,0.101,-1.016378442118345e-11,0.101,-5.289154052233906e-13,0.101,-7.369104035650792e-14,0.101,-2.350410300053591e-11,0.101,-1.329828072691794e-11,0.101,-3.509949549137966e-12,0.101
242,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.102,1.476941579903497e-10,1.140702942189066e-10,2.780947388799762e-11,5.154398006941814e-11,4.882712237294376e-11,2.658324007036546e-11,-1.006829073181373e-11,-5.121449235113733e-13,-7.121613682483853e-14,-2.323504965853369e-11,-1.308243441345131e-11,-3.411756143781968e-12,1.476941579903497e-10,0.102,1.140702942189066e-10,0.102,2.780947388799762e-11,0.102,5.154398006941814e-11,0.102,4.882712237294376e-11,0.102,2.658324007036546e-11,0.102,-1.006829073181373e-11,0.102,-5.121449235113733e-13,0.102,-7.121613682483853e-14,0.102,-2.323504965853369e-11,0.102,-1.308243441345131e-11,0.102,-3.411756143781968e-12,0.102
243,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,1.481819298913424e-10,1.147412419740201e-10,2.815876184494199e-11,5.166246404591221e-11,4.896574043383925e-11,2.677687917536069e-11,-9.973406278464622e-12,-4.958609116760647e-13,-6.882036227154445e-14,-2.296839531534331e-11,-1.286914841922193e-11,-3.315869765290867e-12,1.481819298913424e-10,0.103,1.147412419740201e-10,0.103,2.815876184494199e-11,0.103,5.166246404591221e-11,0.103,4.896574043383925e-11,0.103,2.677687917536069e-11,0.103,-9.973406278464622e-12,0.103,-4.958609116760647e-13,0.103,-6.882036227154445e-14,0.103,-2.296839531534331e-11,0.103,-1.286914841922193e-11,0.103,-3.315869765290867e-12,0.103
244,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,1.486668239081799e-10,1.154102447477326e-10,2.851117446621041e-11,5.178018406920138e-11,4.910351105682583e-11,2.69706690424147e-11,-9.879130433149847e-12,-4.800514743929328e-13,-6.650138772270135e-14,-2.270413051055312e-11,-1.265841131483328e-11,-3.222254761136309e-12,1.486668239081799e-10,0.104,1.154102447477326e-10,0.104,2.851117446621041e-11,0.104,5.178018406920138e-11,0.104,4.910351105682583e-11,0.104,2.69706690424147e-11,0.104,-9.879130433149847e-12,0.104,-4.800514743929328e-13,0.104,-6.650138772270135e-14,0.104,-2.270413051055312e-11,0.104,-1.265841131483328e-11,0.104,-3.222254761136309e-12,0.104
245,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,1.491488359797941e-10,1.160772552942135e-10,2.886671585184358e-11,5.189714217818687e-11,4.924043506386505e-11,2.716459598211468e-11,-9.785462542328437e-12,-4.647049001205642e-13,-6.425694268236034e-14,-2.244224561569897e-11,-1.245021136338055e-11,-3.130875276128246e-12,1.491488359797941e-10,0.105,1.160772552942135e-10,0.105,2.886671585184358e-11,0.105,5.189714217818687e-11,0.105,4.924043506386505e-11,0.105,2.716459598211468e-11,0.105,-9.785462542328437e-12,0.105,-4.647049001205642e-13,0.105,-6.425694268236034e-14,0.105,-2.244224561569897e-11,0.105,-1.245021136338055e-11,0.105,-3.130875276128246e-12,0.105
246,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,1.496279625466772e-10,1.167422272047299e-10,2.922538963777954e-11,5.201334046982034e-11,4.937651337583865e-11,2.735864632147717e-11,-9.692401926756829e-12,-4.498096636056893e-13,-6.208481417265598e-14,-2.218273083776121e-11,-1.224453652578671e-11,-3.041695287343217e-12,1.496279625466772e-10,0.106,1.167422272047299e-10,0.106,2.922538963777954e-11,0.106,5.201334046982034e-11,0.106,4.937651337583865e-11,0.106,2.735864632147717e-11,0.106,-9.692401926756829e-12,0.106,-4.498096636056893e-13,0.106,-6.208481417265598e-14,0.106,-2.218273083776121e-11,0.106,-1.224453652578671e-11,0.106,-3.041695287343217e-12,0.106
247,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,1.501042005434754e-10,1.174051149149201e-10,2.958719898970087e-11,5.212878109764956e-11,4.951174701057345e-11,2.755280640772097e-11,-9.599947881346955e-12,-4.353544280549526e-13,-5.998284576236865e-14,-2.19255762226694e-11,-1.204137446625263e-11,-2.954678638338682e-12,1.501042005434754e-10,0.107,1.174051149149201e-10,0.107,2.958719898970087e-11,0.107,5.212878109764956e-11,0.107,4.951174701057345e-11,0.107,2.755280640772097e-11,0.107,-9.599947881346955e-12,0.107,-4.353544280549526e-13,0.107,-5.998284576236865e-14,0.107,-2.19255762226694e-11,0.107,-1.204137446625263e-11,0.107,-2.954678638338682e-12,0.107
248,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,1.505775473915226e-10,1.180658737114878e-10,2.995214659699518e-11,5.224346627037813e-11,4.964613708087481e-11,2.774706261200876e-11,-9.508099675030432e-12,-4.213280469853472e-13,-5.794893658584733e-14,-2.167077165881325e-11,-1.184071255781619e-11,-2.869789072608038e-12,1.505775473915226e-10,0.108,1.180658737114878e-10,0.108,2.995214659699518e-11,0.108,5.224346627037813e-11,0.108,4.964613708087481e-11,0.108,2.774706261200876e-11,0.108,-9.508099675030432e-12,0.108,-4.213280469853472e-13,0.108,-5.794893658584733e-14,0.108,-2.167077165881325e-11,0.108,-1.184071255781619e-11,0.108,-2.869789072608038e-12,0.108
249,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,1.510480009913231e-10,1.187244597383247e-10,3.032023466683392e-11,5.235739825043944e-11,4.977968479256939e-11,2.794140133315523e-11,-9.416856550629006e-12,-4.077195657653627e-13,-5.598104035410903e-14,-2.14183068805584e-11,-1.164253788801619e-11,-2.786990266234587e-12,1.510480009913231e-10,0.109,1.187244597383247e-10,0.109,3.032023466683392e-11,0.109,5.235739825043944e-11,0.109,4.977968479256939e-11,0.109,2.794140133315523e-11,0.109,-9.416856550629006e-12,0.109,-4.077195657653627e-13,0.109,-5.598104035410903e-14,0.109,-2.14183068805584e-11,0.109,-1.164253788801619e-11,0.109,-2.786990266234587e-12,0.109
250,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.515155597149869e-10,1.193808300020637e-10,3.069146491837497e-11,5.247057935258539e-11,4.991239144255808e-11,2.813580900129977e-11,-9.326217724731333e-12,-3.945182228589487e-13,-5.407716435983856e-14,-2.116817147176555e-11,-1.144683726465599e-11,-2.7062458597064e-12,1.515155597149869e-10,0.11,1.193808300020637e-10,0.11,3.069146491837497e-11,0.11,5.247057935258539e-11,0.11,4.991239144255808e-11,0.11,2.813580900129977e-11,0.11,-9.326217724731333e-12,0.11,-3.945182228589487e-13,0.11,-5.407716435983856e-14,0.11,-2.116817147176555e-11,0.11,-1.144683726465599e-11,0.11,-2.7062458597064e-12,0.11
251,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,1.51980222398624e-10,1.200349423770697e-10,3.10658385770937e-11,5.258301194248989e-11,5.004425841687963e-11,2.833027208154187e-11,-9.236182387576237e-12,-3.817134507844538e-13,-5.22353684779266e-14,-2.092035486931153e-11,-1.125359722166217e-11,-2.627519488857595e-12,1.51980222398624e-10,0.111,1.200349423770697e-10,0.111,3.10658385770937e-11,0.111,5.258301194248989e-11,0.111,5.004425841687963e-11,0.111,2.833027208154187e-11,0.111,-9.236182387576237e-12,0.111,-3.817134507844538e-13,0.111,-5.22353684779266e-14,0.111,-2.092035486931153e-11,0.111,-1.125359722166217e-11,0.111,-2.627519488857595e-12,0.111
252,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,1.524419883347033e-10,1.206867556098747e-10,3.144335636924706e-11,5.269469843536736e-11,5.017528718878586e-11,2.852477707753731e-11,-9.146749702942575e-12,-3.692948768006763e-13,-5.045376416309515e-14,-2.067484636661086e-11,-1.106280402503345e-11,-2.550774814905191e-12,1.524419883347033e-10,0.112,1.206867556098747e-10,0.112,3.144335636924706e-11,0.112,5.269469843536736e-11,0.112,5.017528718878586e-11,0.112,2.852477707753731e-11,0.112,-9.146749702942575e-12,0.112,-3.692948768006763e-13,0.112,-5.045376416309515e-14,0.112,-2.067484636661086e-11,0.112,-1.106280402503345e-11,0.112,-2.550774814905191e-12,0.112
253,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,1.529008572643809e-10,1.213362293230612e-10,3.182401851647582e-11,5.280564129460672e-11,5.030547931682891e-11,2.871931053505338e-11,-9.057918808045787e-12,-3.572523233321395e-13,-4.873051344607774e-14,-2.043163511713671e-11,-1.087444367887477e-11,-2.475975553554234e-12,1.529008572643809e-10,0.113,1.213362293230612e-10,0.113,3.182401851647582e-11,0.113,5.280564129460672e-11,0.113,5.030547931682891e-11,0.113,2.871931053505338e-11,0.113,-9.057918808045787e-12,0.113,-3.572523233321395e-13,0.113,-4.873051344607774e-14,0.113,-2.043163511713671e-11,0.113,-1.087444367887477e-11,0.113,-2.475975553554234e-12,0.113
254,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,1.533568293698039e-10,1.219833240186033e-10,3.220782473055036e-11,5.291584303042071e-11,5.043483644296135e-11,2.891385904548136e-11,-8.969688813441254e-12,-3.455758081456163e-13,-4.706382792973797e-14,-2.019071013793938e-11,-1.068850193151184e-11,-2.403085503147372e-12,1.533568293698039e-10,0.114,1.219833240186033e-10,0.114,3.220782473055036e-11,0.114,5.291584303042071e-11,0.114,5.043483644296135e-11,0.114,2.891385904548136e-11,0.114,-8.969688813441254e-12,0.114,-3.455758081456163e-13,0.114,-4.706382792973797e-14,0.114,-2.019071013793938e-11,0.114,-1.068850193151184e-11,0.114,-2.403085503147372e-12,0.114
255,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,1.538099052663926e-10,1.226280010806719e-10,3.259477420826338e-11,5.302530619851091e-11,5.056336029064955e-11,2.910840924930435e-11,-8.882058802934592e-12,-3.342555442898415e-13,-4.545196778642994e-14,-1.995206031316155e-11,-1.050496428168089e-11,-2.332068571838443e-12,1.538099052663926e-10,0.115,1.226280010806719e-10,0.115,3.259477420826338e-11,0.115,5.302530619851091e-11,0.115,5.056336029064955e-11,0.115,2.910840924930435e-11,0.115,-8.882058802934592e-12,0.115,-3.342555442898415e-13,0.115,-4.545196778642994e-14,0.115,-1.995206031316155e-11,0.115,-1.050496428168089e-11,0.115,-2.332068571838443e-12,0.115
256,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,1.5426008599511e-10,1.232702227779114e-10,3.29848656264763e-11,5.31340333987486e-11,5.06910526630012e-11,2.930294783951919e-11,-8.795027833498928e-12,-3.232819398102041e-13,-4.389324075782751e-14,-1.971567439754844e-11,-1.032381598478889e-11,-2.262888803773015e-12,1.5426008599511e-10,0.116,1.232702227779114e-10,0.116,3.29848656264763e-11,0.116,5.31340333987486e-11,0.116,5.06910526630012e-11,0.116,2.930294783951919e-11,0.116,-8.795027833498928e-12,0.116,-3.232819398102041e-13,0.116,-4.389324075782751e-14,0.116,-1.971567439754844e-11,0.116,-1.032381598478889e-11,0.116,-2.262888803773015e-12,0.116
