"time","l2.v","vc.i","vc.is_end","vc.v_pulse","vc.vs_end","vc.v"
237.8,-0.07499999999999996,-1.056498871412252e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
237.9,-0.07499999999999996,-1.080738264920545e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238,-0.07499999999999996,-1.103877341398438e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.1,-0.07499999999999996,-1.125966268365761e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.2,-0.07499999999999996,-1.147052556943049e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.3,-0.07499999999999996,-1.167181772461407e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.4,-0.07499999999999996,-1.186397392318666e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.5,-0.07499999999999996,-1.204740636504147e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.6,-0.07499999999999996,-1.222251412325337e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.7,-0.07499999999999996,-1.238967041723694e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.8,-0.07499999999999996,-1.254924076335534e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
238.9,-0.07499999999999996,-1.270156449516824e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239,-0.07499999999999996,-1.284697501489316e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.1,-0.07499999999999996,-1.298578262485766e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.2,-0.07499999999999996,-1.311828693279562e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.3,-0.07499999999999996,-1.324477370228572e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.4,-0.07499999999999996,-1.336551544400769e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.5,-0.07499999999999996,-1.3480775355576e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.6,-0.07499999999999996,-1.359080329406547e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.7,-0.07499999999999996,-1.369583379767328e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.8,-0.07499999999999996,-1.379609382866277e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
239.9,-0.07499999999999996,-1.389180353151785e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
240,-0.07499999999999996,-1.398317147051889e-11,-1.989953448644118e-11,-0.07499999999999996,-0.07999999999999996,-0.07499999999999996
240,-0.05,-6.214742875786182e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.0000000005026,-0.05,-6.214742873763799e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.0000000005026,-0.05,-6.214742873763799e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.1,-0.05,-5.829324856606219e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.2,-0.05,-5.476059143202128e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.3,-0.05,-5.152248697710178e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.4,-0.05,-4.855435240980513e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.5,-0.05,-4.583366772621841e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.6,-0.05,-4.333975013525383e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.7,-0.05,-4.105374452024493e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.8,-0.05,-3.895840331526577e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
240.9,-0.05,-3.703782920883964e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241,-0.05,-3.527737035383248e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.1,-0.05,-3.366362852483768e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.2,-0.05,-3.218438632688495e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.3,-0.05,-3.08284501682559e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.4,-0.05,-2.958552595932528e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.5,-0.05,-2.844626925219127e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.6,-0.05,-2.74020381416809e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.7,-0.05,-2.644485087289849e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.8,-0.05,-2.55674685018185e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
241.9,-0.05,-2.476327213667668e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242,-0.05,-2.402613270335778e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.1,-0.05,-2.335042273657781e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.2,-0.05,-2.273106059327394e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.3,-0.05,-2.216335644662284e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.4,-0.05,-2.164300511345464e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.5,-0.05,-2.116604062600432e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.6,-0.05,-2.072883705212685e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.7,-0.05,-2.032808081645742e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.8,-0.05,-1.996073732529474e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
242.9,-0.05,-1.962402410831311e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243,-0.05,-1.931538777375826e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.1,-0.05,-1.903248399381743e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.2,-0.05,-1.877316609332864e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.3,-0.05,-1.853546812268278e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.4,-0.05,-1.83175878374021e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.5,-0.05,-1.811787246742412e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.6,-0.05,-1.793481300832315e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.7,-0.05,-1.776702021554203e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.8,-0.05,-1.761322230043428e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
243.9,-0.05,-1.747225168942639e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244,-0.05,-1.734303051594567e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.1,-0.05,-1.722458955482229e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.2,-0.05,-1.711601786122978e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.3,-0.05,-1.701649871080969e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.4,-0.05,-1.692527513199511e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.5,-0.05,-1.684165314266956e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.6,-0.05,-1.676500454013539e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.7,-0.05,-1.669474322809494e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.8,-0.05,-1.663034267903674e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
244.9,-0.05,-1.657131021061457e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245,-0.05,-1.651719991318296e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.1,-0.05,-1.64676022912666e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.2,-0.05,-1.642213754266998e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.3,-0.05,-1.638046550566462e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.4,-0.05,-1.634226533727601e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.5,-0.05,-1.630725091553985e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.6,-0.05,-1.627515500218905e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.7,-0.05,-1.624573400897266e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.8,-0.05,-1.621876655676112e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
245.9,-0.05,-1.619404633366966e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246,-0.05,-1.617138817832364e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.1,-0.05,-1.615061846440079e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.2,-0.05,-1.61315806333326e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.3,-0.05,-1.61141302731222e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.4,-0.05,-1.609813409569339e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.5,-0.05,-1.608347221068428e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.6,-0.05,-1.607003184750548e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.7,-0.05,-1.605771257885236e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.8,-0.05,-1.604642004839657e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
246.9,-0.05,-1.603606877845251e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247,-0.05,-1.602658072991127e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.1,-0.05,-1.601788333268548e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.2,-0.05,-1.600991143885587e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.3,-0.05,-1.600260389197748e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.4,-0.05,-1.599590574545345e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.5,-0.05,-1.598976604516657e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.6,-0.05,-1.598413824233886e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.7,-0.05,-1.597898082653796e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.8,-0.05,-1.59742547969234e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
247.9,-0.05,-1.596992468573535e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248,-0.05,-1.596595783403879e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.1,-0.05,-1.59623236536539e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.2,-0.05,-1.595899363510535e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.3,-0.05,-1.595594097863326e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.4,-0.05,-1.595313994996582e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.5,-0.05,-1.59505703611605e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.6,-0.05,-1.59482192586643e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.7,-0.05,-1.594606422837937e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.8,-0.05,-1.594408843727961e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
248.9,-0.05,-1.594227636968911e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249,-0.05,-1.594061620136015e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.1,-0.05,-1.593909373820704e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.2,-0.05,-1.593769668887982e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.3,-0.05,-1.593641333992938e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.4,-0.05,-1.593523754930322e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.5,-0.05,-1.593415996185421e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.6,-0.05,-1.593317162429286e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.7,-0.05,-1.593226485395847e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.8,-0.05,-1.59314333582576e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
249.9,-0.05,-1.593067157903027e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250,-0.05,-1.592997306023048e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.1,-0.05,-1.592933218630071e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.2,-0.05,-1.59287440281564e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.3,-0.05,-1.592820594639791e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.4,-0.05,-1.592771271338563e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.5,-0.05,-1.592726032204651e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.6,-0.05,-1.592684489312414e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.7,-0.05,-1.592646482378003e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.8,-0.05,-1.592611649192794e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
250.9,-0.05,-1.592579695830911e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251,-0.05,-1.592550349629083e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.1,-0.05,-1.59252344224389e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.2,-0.05,-1.592498796470792e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.3,-0.05,-1.592476184912151e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.4,-0.05,-1.592455425939221e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.5,-0.05,-1.592436367869664e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.6,-0.05,-1.592418907515138e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.7,-0.05,-1.59240288872335e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.8,-0.05,-1.592388188655524e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
251.9,-0.05,-1.59237469303543e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252,-0.05,-1.592362330372226e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.1,-0.05,-1.592350993697791e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.2,-0.05,-1.59234059618362e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.3,-0.05,-1.592331055254074e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.4,-0.05,-1.592322327828006e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.5,-0.05,-1.592314353642305e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.6,-0.05,-1.592307069416779e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.7,-0.05,-1.592300423240079e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.8,-0.05,-1.59229436632446e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
252.9,-0.05,-1.592288852141557e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253,-0.05,-1.592283835558166e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.1,-0.05,-1.592279271972025e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.2,-0.05,-1.592275124335647e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.3,-0.05,-1.592271395318639e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.4,-0.05,-1.592268017839295e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.5,-0.05,-1.592264952150812e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.6,-0.05,-1.592262156570843e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.7,-0.05,-1.592259586747957e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.8,-0.05,-1.592257194928112e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
253.9,-0.05,-1.592254929221106e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254,-0.05,-1.592252732867051e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.1,-0.05,-1.592250780073017e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.2,-0.05,-1.592249110547323e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.3,-0.05,-1.592247574922267e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.4,-0.05,-1.592246156013764e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.5,-0.05,-1.592244836973341e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.6,-0.05,-1.592243601071058e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.7,-0.05,-1.592242431478442e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.8,-0.05,-1.59224131105141e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
254.9,-0.05,-1.592240222113197e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255,-0.05,-1.592239222058787e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.1,-0.05,-1.592238268222562e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.2,-0.05,-1.592237357115817e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.3,-0.05,-1.592236487227948e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.4,-0.05,-1.592235658667205e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.5,-0.05,-1.592234873160691e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.6,-0.05,-1.592234134054361e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.7,-0.05,-1.592233446313027e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.8,-0.05,-1.592232783772373e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
255.9,-0.05,-1.59223211455854e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256,-0.05,-1.592231480697066e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.1,-0.05,-1.592230886706737e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.2,-0.05,-1.592230338257131e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.3,-0.05,-1.592229842168613e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.4,-0.05,-1.592229406412337e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.5,-0.05,-1.592229040110249e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.6,-0.05,-1.592228753535081e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.7,-0.05,-1.592228419626323e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.8,-0.05,-1.592228093493604e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
256.9,-0.05,-1.592227801045854e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257,-0.05,-1.592227543433105e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.1,-0.05,-1.592227322053139e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.2,-0.05,-1.592227138551496e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.3,-0.05,-1.592226994821461e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.4,-0.05,-1.592226893004075e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.5,-0.05,-1.592226818172968e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.6,-0.05,-1.592226713758375e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.7,-0.05,-1.592226625249535e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.8,-0.05,-1.592226550830927e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
257.9,-0.05,-1.592226488687035e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258,-0.05,-1.592226437002339e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.1,-0.05,-1.592226393961321e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.2,-0.05,-1.592226357748462e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.3,-0.05,-1.592226326548246e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.4,-0.05,-1.592226298545152e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.5,-0.05,-1.592226271923664e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.6,-0.05,-1.592226244868261e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.7,-0.05,-1.592226215563427e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.8,-0.05,-1.592226182193642e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
258.9,-0.05,-1.592226142943389e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259,-0.05,-1.592226095997149e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.1,-0.05,-1.592226039539404e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.2,-0.05,-1.592225974116395e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.3,-0.05,-1.592225944537974e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.4,-0.05,-1.592225917257506e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.5,-0.05,-1.59222589227499e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.5396319476431,-0.05,-1.592225883009762e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.5396319476431,-0.05,-1.592225883009762e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.6,-0.05,-1.592225883015643e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.7,-0.05,-1.592225883024742e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.8,-0.05,-1.592225883033098e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
259.9,-0.05,-1.592225883040816e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
260,-0.05,-1.59222588304788e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.05
260,-0.06999999999999995,-3.184451766095756e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.06999999999999995
260.1,-0.06999999999999995,-3.52306524025462e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.06999999999999995
260.2,-0.06999999999999995,-3.846956021936825e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.06999999999999995
260.3,-0.06999999999999995,-4.156755556966696e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.06999999999999995
260.4,-0.06999999999999995,-4.45308313023555e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.06999999999999995
260.5,-0.06999999999999995,-4.736529872539597e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.06999999999999995
260.6,-0.06999999999999995,-5.007655863278875e-12,-1.398317147051889e-11,-0.06999999999999995,-0.07499999999999996,-0.06999999999999995
