"time","an.cell.ca.cyto.c.c","an.cell.ca.sub.c.c","an.cell.l2.v","n.cell.ca.cyto.c.c","n.cell.ca.sub.c.c","n.cell.l2.v","nh.cell.ca.cyto.c.c","nh.cell.ca.sub.c.c","nh.cell.l2.v","an.cell.v","n.cell.v","nh.cell.v"
0.2571,7.080196891449843e-05,5.075035566936839e-05,-0.06519320701565653,0.0002431495650810321,0.0002415038545599615,-0.04265864691352824,8.023336034883133e-05,5.91473195278517e-05,-0.06214562848498801,-0.06519320701565653,-0.04265864691352824,-0.06214562848498801
0.2572,7.07898015640173e-05,5.074523521364098e-05,-0.06519354863627429,0.0002431326276409963,0.0002415886374519672,-0.04264832638781864,8.02194404744089e-05,5.914132180861767e-05,-0.06214587511545168,-0.06519354863627429,-0.04264832638781864,-0.06214587511545168
0.2573,7.077763797110928e-05,5.07401162584739e-05,-0.06519389019201716,0.0002431158098257979,0.0002416737796628361,-0.04263799054189486,8.020552508375028e-05,5.913532585129172e-05,-0.06214612173414368,-0.06519389019201716,-0.04263799054189486,-0.06214612173414368
0.2574,7.076547813421697e-05,5.073499880328602e-05,-0.06519423168289588,0.0002430991119931132,0.0002417592829714288,-0.04262763930343952,8.019161417487321e-05,5.912933165516159e-05,-0.06214636834105363,-0.06519423168289588,-0.04262763930343952,-0.06214636834105363
0.2575,7.075332205178378e-05,5.072988284749653e-05,-0.06519457310892118,0.0002430825345031407,0.0002418451491699804,-0.04261727259966425,8.017770774579654e-05,5.912333921951552e-05,-0.06214661493617116,-0.06519457310892118,-0.04261727259966425,-0.06214661493617116
0.2576,7.074116972225407e-05,5.07247683905249e-05,-0.06519491447010374,0.0002430660777186201,0.0002419313800642148,-0.04260689035730603,8.016380579454034e-05,5.911734854364215e-05,-0.06214686151948587,-0.06519491447010374,-0.04260689035730603,-0.06214686151948587
0.2577,7.072902114407294e-05,5.071965543179087e-05,-0.06519525576645431,0.0002430497420050283,0.0002420179774745071,-0.0425964925025902,8.014990831912584e-05,5.911135962683058e-05,-0.06214710809098736,-0.06519525576645431,-0.0425964925025902,-0.06214710809098736
0.2578,7.071687631568642e-05,5.071454397071452e-05,-0.06519559699798362,0.0002430335277303248,0.0002421049432343701,-0.04258607896127866,8.013601531757545e-05,5.910537246837035e-05,-0.0621473546506652,-0.06519559699798362,-0.04258607896127866,-0.0621473546506652
0.2579,7.070473523554135e-05,5.070943400671625e-05,-0.06519593816470239,0.0002430174352650029,0.0002421922791907578,-0.04257564965866035,8.01221267879128e-05,5.909938706755138e-05,-0.062147601198509,-0.06519593816470239,-0.04257564965866035,-0.062147601198509
0.258,7.069259790208545e-05,5.070432553921671e-05,-0.06519627926662136,0.0002430014649822455,0.0002422799872049926,-0.04256520451952162,8.010824272816266e-05,5.909340342366413e-05,-0.06214784773450829,-0.06519627926662136,-0.04256520451952162,-0.06214784773450829
0.2581,7.068046431376731e-05,5.069921856763691e-05,-0.06519662030375122,0.0002429856172578874,0.0002423680691525367,-0.04255474346815357,8.009436313635097e-05,5.908742153599942e-05,-0.06214809425865268,-0.06519662030375122,-0.04255474346815357,-0.06214809425865268
0.2582,7.066833446903626e-05,5.069411309139812e-05,-0.06519696127610275,0.0002429698924704937,0.0002424565269235968,-0.04254426642833763,8.008048801050491e-05,5.908144140384856e-05,-0.06214834077093171,-0.06519696127610275,-0.04254426642833763,-0.06214834077093171
0.2583,7.065620836634262e-05,5.068900910992194e-05,-0.06519730218368666,0.0002429542910015281,0.0002425453624244674,-0.04253377332331478,8.006661734865276e-05,5.907546302650321e-05,-0.06214858727133492,-0.06519730218368666,-0.04253377332331478,-0.06214858727133492
0.2584,7.064408600413748e-05,5.068390662263024e-05,-0.06519764302651374,0.0002429388132348492,0.0002426345775733173,-0.04252326407587721,8.005275114882403e-05,5.906948640325556e-05,-0.06214883375985186,-0.06519764302651374,-0.04252326407587721,-0.06214883375985186
0.2585,7.063196738087284e-05,5.067880562894522e-05,-0.06519798380459468,0.0002429234595571939,0.0002427241743041388,-0.0425127386082802,8.003888940904939e-05,5.906351153339821e-05,-0.06214908023647205,-0.06519798380459468,-0.0425127386082802,-0.06214908023647205
0.2586,7.061985249500147e-05,5.067370612828936e-05,-0.06519832451794025,0.0002429082303580685,0.0002428141545658006,-0.04250219684226182,8.002503212736067e-05,5.905753841622416e-05,-0.062149326701185,-0.06519832451794025,-0.04250219684226182,-0.062149326701185
0.2587,7.060774134497701e-05,5.066860812008546e-05,-0.06519866516656116,0.0002428931260297701,0.0002429045203221769,-0.04249163869903898,8.001117930179091e-05,5.90515670510269e-05,-0.06214957315398025,-0.06519866516656116,-0.04249163869903898,-0.06214957315398025
0.2588,7.059563392925398e-05,5.066351160375663e-05,-0.06519900575046823,0.0002428781469676749,0.0002429952735537675,-0.04248106409925619,7.99973309303743e-05,5.904559743710031e-05,-0.06214981959484728,-0.06519900575046823,-0.04248106409925619,-0.06214981959484728
0.2589,7.058353024628773e-05,5.065841657872623e-05,-0.06519934626967214,0.0002428632935697681,0.0002430864162550818,-0.0424704729630685,7.99834870111462e-05,5.903962957373872e-05,-0.06215006602377562,-0.06519934626967214,-0.0424704729630685,-0.06215006602377562
0.259,7.057143029453449e-05,5.0653323044418e-05,-0.06519968672418372,0.0002428485662368952,0.0002431779504360523,-0.04245986521009695,7.996964754214315e-05,5.903366346023689e-05,-0.06215031244075473,-0.06519968672418372,-0.04245986521009695,-0.06215031244075473
0.2591,7.055933407245122e-05,5.06482310002559e-05,-0.06520002711401368,0.0002428339653728459,0.0002432698781225138,-0.04244924075941334,7.995581252140285e-05,5.902769909589006e-05,-0.0621505588457741,-0.06520002711401368,-0.04244924075941334,-0.0621505588457741
0.2592,7.05472415784959e-05,5.064314044566425e-05,-0.06520036743917275,0.0002428194913843276,0.0002433622013560653,-0.04243859952954485,7.994198194696418e-05,5.902173647999382e-05,-0.0621508052388232,-0.06520036743917275,-0.04243859952954485,-0.0621508052388232
0.2593,7.053515281112721e-05,5.063805138006766e-05,-0.06520070769967175,0.0002428051446810827,0.0002434549221947664,-0.04242794143845215,7.992815581686721e-05,5.901577561184426e-05,-0.06215105161989151,-0.06520070769967175,-0.04242794143845215,-0.06215105161989151
0.2594,7.052306776880473e-05,5.063296380289099e-05,-0.06520104789552141,0.0002427909256759592,0.0002435480427135612,-0.04241726640351628,7.991433412915312e-05,5.900981649073787e-05,-0.06215129798896845,-0.06520104789552141,-0.04241726640351628,-0.06215129798896845
0.2595,7.051098644998887e-05,5.062787771355946e-05,-0.0652013880267325,0.0002427768347845188,0.0002436415650019503,-0.04240657434161161,7.99005168818643e-05,5.900385911597157e-05,-0.0621515443460435,-0.0652013880267325,-0.04240657434161161,-0.0621515443460435
0.2596,7.049890885314094e-05,5.062279311149856e-05,-0.06520172809331581,0.0002427628724254695,0.0002437354911665646,-0.04239586516902529,7.988670407304432e-05,5.899790348684275e-05,-0.06215179069110608,-0.06520172809331581,-0.04239586516902529,-0.06215179069110608
0.2597,7.048683497672299e-05,5.06177099961341e-05,-0.06520206809528208,0.0002427490390205699,0.0002438298233305956,-0.04238513880147509,7.98728957007379e-05,5.899194960264917e-05,-0.06215203702414566,-0.06520206809528208,-0.04238513880147509,-0.06215203702414566
0.2598,7.047476481919801e-05,5.061262836689217e-05,-0.0652024080326421,0.0002427353349946529,0.0002439245636339406,-0.04237439515410497,7.985909176299088e-05,5.898599746268908e-05,-0.06215228334515162,-0.0652024080326421,-0.04237439515410497,-0.06215228334515162
0.2599,7.046269837902974e-05,5.060754822319918e-05,-0.06520274790540663,0.0002427217607759612,0.000244019714235823,-0.04236363414142363,7.984529225785035e-05,5.898004706626115e-05,-0.06215252965411339,-0.06520274790540663,-0.04236363414142363,-0.06215252965411339
0.26,7.045063565468288e-05,5.060246956448183e-05,-0.06520308771358645,0.0002427083167955263,0.0002441152773098059,-0.04235285567741804,7.983149718336448e-05,5.897409841266445e-05,-0.06215277595102038,-0.06520308771358645,-0.04235285567741804,-0.06215277595102038
0.2601,7.043857664462285e-05,5.059739239016712e-05,-0.06520342745719235,0.0002426950034876236,0.0002442112550473617,-0.04234205967547021,7.981770653758266e-05,5.896815150119849e-05,-0.06215302223586199,-0.06520342745719235,-0.04234205967547021,-0.06215302223586199
0.2602,7.042652134731598e-05,5.059231669968235e-05,-0.06520376713623506,0.0002426818212897413,0.0002443076496575832,-0.04233124604836263,7.980392031855542e-05,5.896220633116324e-05,-0.06215326850862762,-0.06520376713623506,-0.04233124604836263,-0.06215326850862762
0.2603,7.041446976122939e-05,5.058724249245511e-05,-0.06520410675072542,0.000242668770642583,0.0002444044633671539,-0.04232041470827784,7.979013852433448e-05,5.895626290185908e-05,-0.06215351476930665,-0.06520410675072542,-0.04232041470827784,-0.06215351476930665
0.2604,7.040242188483114e-05,5.05821697679133e-05,-0.06520444630067419,0.0002426558519902461,0.000244501698421453,-0.0423095655667667,7.977636115297263e-05,5.895032121258681e-05,-0.06215376101788846,-0.06520444630067419,-0.0423095655667667,-0.06215376101788846
0.2605,7.039037771659002e-05,5.057709852548514e-05,-0.06520478578609214,0.0002426430657801684,0.0002445993570842227,-0.04229869853475758,7.976258820252395e-05,5.894438126264768e-05,-0.0621540072543624,-0.06520478578609214,-0.04229869853475758,-0.0621540072543624
0.2606,7.037833725497568e-05,5.057202876459908e-05,-0.06520512520699007,0.0002426304124628313,0.0002446974416357238,-0.04228781352260839,7.974881967104356e-05,5.893844305134334e-05,-0.06215425347871784,-0.06520512520699007,-0.04228781352260839,-0.06215425347871784
0.2607,7.036630049845863e-05,5.056696048468394e-05,-0.06520546456337872,0.0002426178924921767,0.0002447959543753207,-0.04227691044003289,7.973505555658784e-05,5.893250657797593e-05,-0.06215449969094414,-0.06520546456337872,-0.04227691044003289,-0.06215449969094414
0.2608,7.035426744551023e-05,5.056189368516881e-05,-0.06520580385526895,0.0002426055063255115,0.0002448948976208866,-0.04226598919611724,7.972129585721423e-05,5.892657184184793e-05,-0.06215474589103065,-0.06520580385526895,-0.04226598919611724,-0.06215474589103065
0.2609,7.034223809460265e-05,5.055682836548306e-05,-0.06520614308267153,0.0002425932544235394,0.0002449942737089979,-0.04225504969931419,7.970754057098137e-05,5.892063884226231e-05,-0.06215499207896669,-0.06520614308267153,-0.04225504969931419,-0.06215499207896669
0.261,7.033021244420893e-05,5.055176452505641e-05,-0.06520648224559718,0.000242581137250805,0.0002450940849976468,-0.04224409185736205,7.969378969594911e-05,5.891470757852244e-05,-0.0621552382547416,-0.06520648224559718,-0.04224409185736205,-0.0621552382547416
0.2611,7.031819049280287e-05,5.054670216331883e-05,-0.06520682134405678,0.0002425691552747748,0.000245194333860631,-0.04223311557745199,7.968004323017837e-05,5.890877804993213e-05,-0.06215548441834471,-0.06520682134405678,-0.04223311557745199,-0.06215548441834471
0.2612,7.030617223885918e-05,5.054164127970061e-05,-0.06520716037806108,0.0002425573089666074,0.0002452950226922563,-0.04222212076608767,7.966630117173124e-05,5.890285025579559e-05,-0.06215573056976532,-0.06520716037806108,-0.04222212076608767,-0.06215573056976532
0.2613,7.029415768085339e-05,5.053658187363231e-05,-0.06520749934762088,0.0002425455988009849,0.000245396153906307,-0.04221110732911589,7.965256351867096e-05,5.88969241954175e-05,-0.06215597670899275,-0.06520749934762088,-0.04221110732911589,-0.06215597670899275
0.2614,7.028214681726183e-05,5.053152394454485e-05,-0.06520783825274699,0.0002425340252561418,0.0002454977299362239,-0.04220007517172124,7.963883026906202e-05,5.889099986810294e-05,-0.06215622283601629,-0.06520783825274699,-0.04220007517172124,-0.06215622283601629
0.2615,7.027013964656172e-05,5.052646749186937e-05,-0.06520817709345018,0.0002425225888141207,0.0002455997532369893,-0.04218902419837934,7.962510142096991e-05,5.888507727315742e-05,-0.06215646895082524,-0.06520817709345018,-0.04218902419837934,-0.06215646895082524
0.2616,7.025813616723107e-05,5.052141251503739e-05,-0.06520851586974127,0.0002425112899605427,0.0002457022262833573,-0.04217795431289866,7.961137697246135e-05,5.887915640988686e-05,-0.06215671505340888,-0.06520851586974127,-0.04217795431289866,-0.06215671505340888
0.2617,7.024613637774874e-05,5.051635901348066e-05,-0.06520885458163105,0.0002425001291844743,0.0002458051515688107,-0.04216686541844474,7.959765692160419e-05,5.887323727759763e-05,-0.06215696114375648,-0.06520885458163105,-0.04216686541844474,-0.06215696114375648
0.2618,7.023414027659436e-05,5.051130698663124e-05,-0.06520919322913031,0.0002424891069787898,0.0002459085316082467,-0.04215575741747406,7.958394126646748e-05,5.886731987559653e-05,-0.06215720722185732,-0.06520919322913031,-0.04215575741747406,-0.06215720722185732
0.2619,7.022214786224851e-05,5.050625643392152e-05,-0.06520953181224987,0.0002424782238400852,0.0002460123689372923,-0.04214463021174953,7.957023000512133e-05,5.886140420319075e-05,-0.06215745328770067,-0.06520953181224987,-0.04214463021174953,-0.06215745328770067
0.262,7.021015913319251e-05,5.050120735478416e-05,-0.06520987033100051,0.0002424674802687561,0.000246116666112807,-0.04213348370232654,7.955652313563707e-05,5.885549025968791e-05,-0.06215769934127579,-0.06520987033100051,-0.04213348370232654,-0.06215769934127579
0.2621,7.019817408790854e-05,5.049615974865212e-05,-0.06521020878539305,0.0002424568767693871,0.0002462214257154542,-0.04212231778948375,7.954282065608713e-05,5.884957804439609e-05,-0.06215794538257188,-0.06521020878539305,-0.04212231778948375,-0.06215794538257188
0.2622,7.018619272487959e-05,5.049111361495866e-05,-0.06521054717543827,0.0002424464138498278,0.0002463266503435509,-0.04211113237288648,7.952912256454513e-05,5.884366755662377e-05,-0.06215819141157824,-0.06521054717543827,-0.04211113237288648,-0.06215819141157824
0.2623,7.017421504258955e-05,5.048606895313735e-05,-0.065210885501147,0.0002424360920220118,0.0002464323426184973,-0.04209992735144141,7.951542885908578e-05,5.883775879567983e-05,-0.06215843742828405,-0.065210885501147,-0.04209992735144141,-0.06215843742828405
0.2624,7.016224103952301e-05,5.048102576262202e-05,-0.06521122376253004,0.000242425911801775,0.0002465385051835522,-0.04208870262332854,7.950173953778497e-05,5.883185176087362e-05,-0.06215868343267858,-0.06521122376253004,-0.04208870262332854,-0.06215868343267858
0.2625,7.015027071416551e-05,5.047598404284682e-05,-0.06521156195959819,0.0002424158737088882,0.0002466451407040373,-0.04207745808599524,7.948805459871972e-05,5.882594645151488e-05,-0.06215892942475101,-0.06521156195959819,-0.04207745808599524,-0.06215892942475101
0.2626,7.013830406500339e-05,5.047094379324621e-05,-0.06521190009236226,0.0002424059782674155,0.0002467522518696083,-0.04206619363609153,7.947437403996821e-05,5.882004286691376e-05,-0.0621591754044906,-0.06521190009236226,-0.04206619363609153,-0.0621591754044906
0.2627,7.012634109052373e-05,5.046590501325491e-05,-0.06521223816083305,0.0002423962260052393,0.000246859841391237,-0.04205490916955543,7.946069785960971e-05,5.881414100638085e-05,-0.06215942137188651,-0.06521223816083305,-0.04205490916955543,-0.06215942137188651
0.2628,7.011438178921458e-05,5.046086770230796e-05,-0.06521257616502138,0.0002423866174541663,0.0002469679120018833,-0.04204360458159367,7.944702605572473e-05,5.880824086922718e-05,-0.06215966732692796,-0.06521257616502138,-0.04204360458159367,-0.06215966732692796
0.2629,7.010242615956468e-05,5.045583185984067e-05,-0.06521291410493808,0.0002423771531501995,0.0002470764664582124,-0.04203227976663269,7.94333586263948e-05,5.880234245476413e-05,-0.06215991326960412,-0.06521291410493808,-0.04203227976663269,-0.06215991326960412
0.263,7.009047420006373e-05,5.04507974852887e-05,-0.06521325198059388,0.0002423678336334692,0.0002471855075401568,-0.04202093461833086,7.941969556970267e-05,5.879644576230362e-05,-0.0621601591999042,-0.06521325198059388,-0.04202093461833086,-0.0621601591999042
0.2631,7.007852590920211e-05,5.044576457808794e-05,-0.06521358979199968,0.000242358659448364,0.0002472950380518464,-0.04200956902955478,7.940603688373218e-05,5.879055079115787e-05,-0.06216040511781734,-0.06521358979199968,-0.04200956902955478,-0.06216040511781734
0.2632,7.006658128547112e-05,5.044073313767465e-05,-0.06521392753916623,0.0002423496311437887,0.0002474050608234823,-0.04199818289233265,7.939238256656839e-05,5.878465754063958e-05,-0.06216065102333275,-0.06521392753916623,-0.04199818289233265,-0.06216065102333275
0.2633,7.00546403273629e-05,5.043570316348533e-05,-0.06521426522210437,0.000242340749272387,0.0002475155787055237,-0.04198677609799416,7.937873261629738e-05,5.877876601006187e-05,-0.06216089691643956,-0.06521426522210437,-0.04198677609799416,-0.06216089691643956
0.2634,7.004270303337031e-05,5.043067465495678e-05,-0.06521460284082491,0.0002423320143912985,0.0002476265945742673,-0.04197534853703395,7.936508703100642e-05,5.877287619873827e-05,-0.06216114279712694,-0.06521460284082491,-0.04197534853703395,-0.06216114279712694
0.2635,7.003076940198714e-05,5.042564761152612e-05,-0.06521494039533865,0.0002423234270619922,0.0002477381113305689,-0.04196390009914157,7.935144580878395e-05,5.87669881059827e-05,-0.06216138866538404,-0.06521494039533865,-0.04196390009914157,-0.06216138866538404
0.2636,7.001883943170793e-05,5.042062203263073e-05,-0.06521527788565641,0.0002423149878504612,0.0002478501319011641,-0.0419524306731664,7.933780894771951e-05,5.876110173110955e-05,-0.06216163452119997,-0.06521527788565641,-0.0419524306731664,-0.06216163452119997
0.2637,7.000691312102812e-05,5.04155979177083e-05,-0.065215615311789,0.0002423066973273673,0.0002479626592396469,-0.04194094014709157,7.932417644590373e-05,5.875521707343359e-05,-0.06216188036456391,-0.065215615311789,-0.04194094014709157,-0.06216188036456391
0.2638,6.999499046844387e-05,5.041057526619683e-05,-0.06521595267374725,0.0002422985560673515,0.0002480756963216885,-0.04192942840815714,7.931054830142844e-05,5.874933413227004e-05,-0.06216212619546495,-0.06521595267374725,-0.04192942840815714,-0.06216212619546495
0.2639,6.998307147245225e-05,5.040555407753458e-05,-0.06521628997154193,0.000242290564649765,0.0002481892461500599,-0.04191789534272913,7.929692451238659e-05,5.87434529069345e-05,-0.06216237201389223,-0.06521628997154193,-0.04191789534272913,-0.06216237201389223
0.264,6.99711561315511e-05,5.040053435116016e-05,-0.0652166272051839,0.0002422827236585094,0.0002483033117535088,-0.04190634083632794,7.92833050768722e-05,5.873757339674301e-05,-0.06216261781983486,-0.0652166272051839,-0.04190634083632794,-0.06216261781983486
0.2641,6.995924444423911e-05,5.039551608651241e-05,-0.06521696437468397,0.0002422750336822321,0.0002484178961879795,-0.04189476477359325,7.926968999298053e-05,5.873169560101203e-05,-0.06216286361328192,-0.06521696437468397,-0.04189476477359325,-0.06216286361328192
0.2642,6.994733640901578e-05,5.03904992830305e-05,-0.06521730148005292,0.0002422674953143247,0.0002485330025366104,-0.04188316703828416,7.925607925880785e-05,5.872581951905841e-05,-0.06216310939422257,-0.06521730148005292,-0.04188316703828416,-0.06216310939422257
0.2643,6.99354320243814e-05,5.038548394015387e-05,-0.06521763852130158,0.0002422601091525791,0.0002486486339075903,-0.04187154751334031,7.924247287245164e-05,5.871994515019943e-05,-0.06216335516264585,-0.06521763852130158,-0.04187154751334031,-0.06216335516264585
0.2644,6.992353128883709e-05,5.038047005732226e-05,-0.06521797549844077,0.0002422528757996516,0.0002487647934370631,-0.0418599060807988,7.922887083201045e-05,5.87140724937528e-05,-0.06216360091854086,-0.06521797549844077,-0.0418599060807988,-0.06216360091854086
0.2645,6.991163420088486e-05,5.037545763397572e-05,-0.06521831241148132,0.000242245795862978,0.0002488814842885953,-0.04184824262180932,7.921527313558405e-05,5.870820154903663e-05,-0.0621638466618967,-0.06521831241148132,-0.04184824262180932,-0.0621638466618967
0.2646,6.989974075902746e-05,5.037044666955459e-05,-0.06521864926043404,0.000242238869954997,0.0002489987096548371,-0.04183655701659412,7.92016797812732e-05,5.870233231536945e-05,-0.06216409239270241,-0.06521864926043404,-0.04183655701659412,-0.06216409239270241
0.2647,6.988785096176843e-05,5.036543716349952e-05,-0.06521898604530971,0.0002422320986930327,0.0002491164727565661,-0.04182484914446867,7.918809076717991e-05,5.86964647920702e-05,-0.06216433811094707,-0.06521898604530971,-0.04182484914446867,-0.06216433811094707
0.2648,6.987596480761225e-05,5.036042911525144e-05,-0.06521932276611916,0.0002422254826991324,0.0002492347768413888,-0.04181311888387013,7.917450609140724e-05,5.869059897845822e-05,-0.06216458381661976,-0.06521932276611916,-0.04181311888387013,-0.06216458381661976
0.2649,6.986408229506405e-05,5.035542252425153e-05,-0.06521965942287324,0.000242219022600417,0.0002493536251863723,-0.04180136611229493,7.916092575205938e-05,5.86847348738533e-05,-0.06216482950970951,-0.06521965942287324,-0.04180136611229493,-0.06216482950970951
0.265,6.985220342262993e-05,5.035041738994132e-05,-0.06521999601558272,0.000242212719029026,0.0002494730210975597,-0.04178959070630843,7.914734974724171e-05,5.86788724775756e-05,-0.06216507519020536,-0.06521999601558272,-0.04178959070630843,-0.06216507519020536
0.2651,6.984032818881672e-05,5.034541371176263e-05,-0.06522033254425844,0.000242206572622447,0.0002495929679123737,-0.04177779254148647,7.913377807506063e-05,5.867301178894573e-05,-0.06216532085809637,-0.06522033254425844,-0.04177779254148647,-0.06216532085809637
0.2652,6.982845659213206e-05,5.03404114891575e-05,-0.06522066900891119,0.0002422005840231862,0.0002497134689971292,-0.04176597149247309,7.912021073362369e-05,5.86671528072847e-05,-0.06216556651337157,-0.06522066900891119,-0.04176597149247309,-0.06216556651337157
0.2653,6.981658863108446e-05,5.033541072156835e-05,-0.06522100540955182,0.0002421947538787597,0.0002498345277469222,-0.04175412743298181,7.910664772103963e-05,5.866129553191394e-05,-0.06216581215601998,-0.06522100540955182,-0.04175412743298181,-0.06216581215601998
0.2654,6.980472430418317e-05,5.033041140843784e-05,-0.06522134174619112,0.0002421890828420169,0.0002499561475879872,-0.04174226023573825,7.909308903541818e-05,5.865543996215524e-05,-0.06216605778603063,-0.06522134174619112,-0.04174226023573825,-0.06216605778603063
0.2655,6.979286360993831e-05,5.032541354920898e-05,-0.06522167801883992,0.0002421835715710849,0.0002500783319772317,-0.04173036977248985,7.907953467487036e-05,5.86495860973309e-05,-0.06216630340339252,-0.06522167801883992,-0.04173036977248985,-0.06216630340339252
0.2656,6.978100654686079e-05,5.032041714332497e-05,-0.06522201422750902,0.0002421782207297959,0.0002502010844049531,-0.04171845591392935,7.906598463750815e-05,5.864373393676354e-05,-0.06216654900809467,-0.06522201422750902,-0.04171845591392935,-0.06216654900809467
0.2657,6.976915311346235e-05,5.031542219022937e-05,-0.06522235037220925,0.0002421730309871153,0.0002503244083912261,-0.04170651852979649,7.905243892144474e-05,5.863788347977626e-05,-0.06216679460012609,-0.06522235037220925,-0.04170651852979649,-0.06216679460012609
0.2658,6.975730330825554e-05,5.031042868936603e-05,-0.06522268645295139,0.00024216800301738,0.0002504483074874169,-0.04169455748883532,7.903889752479436e-05,5.86320347256925e-05,-0.06216704017947577,-0.06522268645295139,-0.04169455748883532,-0.06216704017947577
0.2659,6.974545712975366e-05,5.030543664017906e-05,-0.06522302246974629,0.000242163137500518,0.0002505727852775799,-0.041682572658755,7.902536044567245e-05,5.862618767383617e-05,-0.06216728574613268,-0.06522302246974629,-0.041682572658755,-0.06216728574613268
0.266,6.973361457647091e-05,5.03004460421129e-05,-0.06522335842260477,0.0002421584351220127,0.0002506978453782365,-0.04167056390623582,7.901182768219551e-05,5.862034232353157e-05,-0.06216753130008583,-0.06522335842260477,-0.04167056390623582,-0.06216753130008583
0.2661,6.972177564692227e-05,5.029545689461228e-05,-0.06522369431153759,0.0002421538965733835,0.0002508234914417859,-0.04165853109684287,7.899829923248112e-05,5.861449867410339e-05,-0.06216777684132418,-0.06522369431153759,-0.04165853109684287,-0.06216777684132418
0.2662,6.970994033962346e-05,5.02904691971222e-05,-0.0652240301365556,0.0002421495225514322,0.000250949727151068,-0.04164647409516115,7.898477509464803e-05,5.860865672487673e-05,-0.06216802236983671,-0.0652240301365556,-0.04164647409516115,-0.06216802236983671
0.2663,6.969810865309115e-05,5.028548294908797e-05,-0.06522436589766963,0.0002421453137587363,0.0002510765562228642,-0.04163439276470687,7.897125526681612e-05,5.860281647517713e-05,-0.06216826788561237,-0.06522436589766963,-0.04163439276470687,-0.06216826788561237
0.2664,6.968628058584267e-05,5.028049814995516e-05,-0.06522470159489044,0.0002421412709037202,0.00025120398240837,-0.04162228696791451,7.895773974710626e-05,5.85969779243305e-05,-0.06216851338864014,-0.06522470159489044,-0.04162228696791451,-0.06216851338864014
0.2665,6.967445613639623e-05,5.027551479916968e-05,-0.06522503722822891,0.000242137394700657,0.0002513320094931716,-0.04161015656613652,7.89442285336406e-05,5.85911410716632e-05,-0.06216875887890896,-0.06522503722822891,-0.04161015656613652,-0.06216875887890896
0.2666,6.96626353032709e-05,5.027053289617766e-05,-0.06522537279769579,0.0002421336858702365,0.0002514606413016263,-0.04159800141954349,7.893072162454229e-05,5.8585305916502e-05,-0.06216900435640779,-0.06522537279769579,-0.04159800141954349,-0.06216900435640779
0.2667,6.965081808498643e-05,5.026555244042558e-05,-0.0652257083033019,0.0002421301451385576,0.0002515898816888982,-0.04158582138729984,7.891721901793556e-05,5.857947245817403e-05,-0.06216924982112555,-0.0652257083033019,-0.04158582138729984,-0.06216924982112555
0.2668,6.963900448006347e-05,5.026057343136019e-05,-0.06522604374505808,0.0002421267732379275,0.0002517197345471426,-0.0415736163274239,7.890372071194585e-05,5.857364069600686e-05,-0.06216949527305118,-0.06522604374505808,-0.0415736163274239,-0.06216949527305118
0.2669,6.962719448702343e-05,5.025559586842854e-05,-0.06522637912297512,0.0002421235709067742,0.0002518502038047557,-0.04156138609680266,7.889022670469966e-05,5.856781062932848e-05,-0.06216974071217362,-0.06522637912297512,-0.04156138609680266,-0.06216974071217362
0.267,6.961538810438856e-05,5.025061975107794e-05,-0.06522671443706382,0.0002421205388897052,0.0002519812934267332,-0.04154913055118128,7.887673699432457e-05,5.856198225746725e-05,-0.06216998613848179,-0.06522671443706382,-0.04154913055118128,-0.06216998613848179
0.2671,6.960358533068188e-05,5.024564507875598e-05,-0.065227049687335,0.0002421176779381329,0.0002521130074188856,-0.04153684954505408,7.886325157894929e-05,5.855615557975196e-05,-0.06217023155196458,-0.065227049687335,-0.04153684954505408,-0.06217023155196458
0.2672,6.959178616442726e-05,5.024067185091059e-05,-0.06522738487379949,0.0002421149888090472,0.000252245349819545,-0.04152454293187691,7.884977045670361e-05,5.855033059551178e-05,-0.06217047695261094,-0.06522738487379949,-0.04152454293187691,-0.06217047695261094
0.2673,6.957999060414932e-05,5.023570006698994e-05,-0.06522771999646805,0.0002421124722660682,0.0002523783247066578,-0.04151221056388422,7.883629362571848e-05,5.854450730407634e-05,-0.06217072234040975,-0.06522771999646805,-0.04151221056388422,-0.06217072234040975
0.2674,6.95681986483735e-05,5.023072972644251e-05,-0.06522805505535152,0.0002421101290792462,0.0002525119361964274,-0.04149985229212314,7.88228210841259e-05,5.85386857047756e-05,-0.06217096771534993,-0.06522805505535152,-0.04149985229212314,-0.06217096771534993
0.2675,6.955641029562607e-05,5.022576082871707e-05,-0.06522839005046069,0.0002421079600251947,0.0002526461884442118,-0.04148746796642973,7.880935283005898e-05,5.853286579694001e-05,-0.06217121307742035,-0.06522839005046069,-0.04148746796642973,-0.06217121307742035
0.2676,6.954462554443409e-05,5.022079337326273e-05,-0.06522872498180636,0.0002421059658876153,0.0002527810856481456,-0.04147505743533484,7.879588886165197e-05,5.852704757990032e-05,-0.06217145842660991,-0.06522872498180636,-0.04147505743533484,-0.06217145842660991
0.2677,6.953284439332543e-05,5.021582735952879e-05,-0.06522905984939938,0.0002421041474561429,0.0002529166320411096,-0.04146262054627052,7.878242917704017e-05,5.852123105298773e-05,-0.06217170376290748,-0.06522905984939938,-0.04146262054627052,-0.06217170376290748
