"time","l2.v","vc.i","vc.is_peak","vc.v_pulse","vc.vs_peak","vc.v"
305.49,-0.08,-3.545200958714241e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.5,-0.08,-3.545826572182241e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.51,-0.08,-3.546448105929541e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.52,-0.08,-3.547065586560002e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.53,-0.08,-3.547679028364994e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.54,-0.08,-3.548288467640398e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.55,-0.08,-3.548893930278982e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.56,-0.08,-3.549495441971139e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.57,-0.08,-3.550093028204874e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.58,-0.08,-3.550686714265799e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.59,-0.08,-3.551276525237141e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.6,-0.08,-3.551862485999737e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.61,-0.08,-3.552444621232014e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.62,-0.08,-3.55302295541002e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.63,-0.08,-3.553597512807397e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.64,-0.08,-3.55416831749539e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.65,-0.08,-3.554735393342841e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.66,-0.08,-3.555298764016191e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.67,-0.08,-3.555858452979468e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.68,-0.08,-3.556414483494304e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.69,-0.08,-3.556966878619916e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.7,-0.08,-3.557515661213115e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.71,-0.08,-3.558060853928299e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.72,-0.08,-3.558602479217457e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.73,-0.08,-3.559140559330154e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.74,-0.08,-3.55967511631355e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.75,-0.08,-3.560206172012381e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.76,-0.08,-3.560733759090662e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.77,-0.08,-3.561257980490311e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.78,-0.08,-3.56177878113013e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.79,-0.08,-3.562296183187434e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.8,-0.08,-3.562810208670296e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.81,-0.08,-3.563320879417563e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.82,-0.08,-3.563828217098839e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.83,-0.08,-3.564332243214498e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.84,-0.08,-3.564832979095679e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.85,-0.08,-3.56533044590429e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.86,-0.08,-3.565824664632998e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.87,-0.08,-3.566315656105243e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.88,-0.08,-3.566803440975234e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.89,-0.08,-3.567288039727946e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.9,-0.08,-3.567769472679121e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.91,-0.08,-3.568247759975273e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.92,-0.08,-3.56872292159368e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.93,-0.08,-3.569194977342394e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.94,-0.08,-3.569663946860236e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.95,-0.08,-3.570129849616795e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.96,-0.08,-3.570592704912433e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.97,-0.08,-3.571052531878283e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.98,-0.08,-3.571509349476244e-13,-2.225869528713638e-12,0.02,0.015,-0.08
305.99,-0.08,-3.571963176498992e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306,-0.08,-3.572414034597466e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.01,-0.08,-3.57286201363046e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.02,-0.08,-3.573307069135347e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.03,-0.08,-3.573749220002671e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.04,-0.08,-3.574188484974395e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.05,-0.08,-3.574624882643896e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.06,-0.08,-3.575058431455971e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.07,-0.08,-3.575489149706835e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.08,-0.08,-3.575917055544121e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.09,-0.08,-3.57634216696688e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.1,-0.08,-3.576764501825579e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.11,-0.08,-3.577184077822101e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.12,-0.08,-3.577600912509754e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.13,-0.08,-3.578015023293255e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.14,-0.08,-3.578426427428744e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.15,-0.08,-3.578835142023779e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.16,-0.08,-3.579241184037336e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.17,-0.08,-3.579644570279803e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.18,-0.08,-3.580045317412992e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.19,-0.08,-3.580443441950131e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.2,-0.08,-3.580838960255867e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.21,-0.08,-3.581231888546261e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.22,-0.08,-3.581622242888799e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.23,-0.08,-3.582010039202374e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.24,-0.08,-3.582395293257307e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.25,-0.08,-3.582778101284363e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.26,-0.08,-3.583158413168597e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.27,-0.08,-3.583536242632004e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.28,-0.08,-3.583911605707805e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.29,-0.08,-3.584284518302886e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.3,-0.08,-3.584654996197794e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.31,-0.08,-3.58502305504674e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.32,-0.08,-3.585388710377602e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.33,-0.08,-3.585751977591917e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.34,-0.08,-3.58611287196489e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.35,-0.08,-3.58647140864539e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.36,-0.08,-3.586827602655942e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.37,-0.08,-3.587181468892744e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.38,-0.08,-3.587533022125653e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.39,-0.08,-3.587882276998191e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.4,-0.08,-3.588229248027542e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.41,-0.08,-3.588573949604557e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.42,-0.08,-3.588916395993746e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.43,-0.08,-3.589256601333285e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.44,-0.08,-3.589594579635014e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.45,-0.08,-3.589930344784436e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.46,-0.08,-3.590263910540717e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.47,-0.08,-3.59059529053669e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.48,-0.08,-3.590924498278845e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.49,-0.08,-3.591251609108217e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.5,-0.08,-3.59157659156074e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.51,-0.08,-3.591899452689424e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.52,-0.08,-3.592220206210324e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.53,-0.08,-3.592538865731725e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.54,-0.08,-3.592855444754146e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.55,-0.08,-3.59316995667033e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.56,-0.08,-3.593482414765253e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.57,-0.08,-3.593792832216122e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.58,-0.08,-3.594101222092375e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.59,-0.08,-3.59440759735568e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.6,-0.08,-3.594711970859933e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.61,-0.08,-3.59501435535126e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.62,-0.08,-3.595314763468022e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.63,-0.08,-3.595613207740806e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.64,-0.08,-3.59590970059243e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.65,-0.08,-3.596204254337945e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.66,-0.08,-3.59649688118463e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.67,-0.08,-3.596787593231992e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.68,-0.08,-3.597076402471772e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.69,-0.08,-3.59736332078794e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.7,-0.08,-3.597648359956699e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.71,-0.08,-3.597931531646476e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.72,-0.08,-3.598212847417936e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.73,-0.08,-3.5984923657411e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.74,-0.08,-3.598770069131682e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.75,-0.08,-3.599045959883947e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.76,-0.08,-3.599320049720861e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.77,-0.08,-3.599592350273061e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.78,-0.08,-3.599862873078853e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.79,-0.08,-3.600131629584219e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.8,-0.08,-3.600398631142802e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.81,-0.08,-3.600663889015922e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.82,-0.08,-3.600927414372568e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.83,-0.08,-3.601189218289399e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.84,-0.08,-3.601449311750746e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.85,-0.08,-3.601707705648607e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.86,-0.08,-3.601964410782651e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.87,-0.08,-3.602219437860221e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.88,-0.08,-3.602472797496326e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.89,-0.08,-3.602724500213646e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.9,-0.08,-3.602974556442537e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.91,-0.08,-3.603222976521016e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.92,-0.08,-3.603469770694777e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.93,-0.08,-3.603714949117182e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.94,-0.08,-3.603958521849266e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.95,-0.08,-3.604200498859729e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.96,-0.08,-3.604440890024946e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.97,-0.08,-3.60467974159316e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.98,-0.08,-3.604917045636641e-13,-2.225869528713638e-12,0.02,0.015,-0.08
306.99,-0.08,-3.605152800794726e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307,-0.08,-3.605387017081966e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.01,-0.08,-3.605619704433812e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.02,-0.08,-3.605850872706612e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.03,-0.08,-3.606080531677619e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.04,-0.08,-3.606308691044987e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.05,-0.08,-3.606535360427767e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.06,-0.08,-3.606760549365913e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.07,-0.08,-3.606984267320281e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.08,-0.08,-3.607206523672626e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.09,-0.08,-3.607427327725609e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.1,-0.08,-3.607646688702785e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.11,-0.08,-3.607864615748612e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.12,-0.08,-3.608081117928451e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.13,-0.08,-3.608296204228562e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.14,-0.08,-3.608509883556106e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.15,-0.08,-3.608722164739147e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.16,-0.08,-3.608933056526648e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.17,-0.08,-3.609142567588472e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.18,-0.08,-3.609350706515384e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.19,-0.08,-3.609557481819051e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.2,-0.08,-3.60976290193204e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.21,-0.08,-3.609966996206019e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.22,-0.08,-3.610169766675448e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.23,-0.08,-3.610371212649392e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.24,-0.08,-3.610571342735562e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.25,-0.08,-3.61077016548484e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.26,-0.08,-3.610967689391727e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.27,-0.08,-3.611163922894779e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.28,-0.08,-3.611358874377046e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.29,-0.08,-3.611552552166509e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.3,-0.08,-3.611744964536517e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.31,-0.08,-3.611936119706231e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.32,-0.08,-3.612126025841056e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.33,-0.08,-3.612314691053084e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.34,-0.08,-3.612502123401527e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.35,-0.08,-3.612688330893165e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.36,-0.08,-3.61287332148277e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.37,-0.08,-3.61305710307356e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.38,-0.08,-3.613239683517625e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.39,-0.08,-3.613421070616372e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.4,-0.08,-3.613601272120962e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.41,-0.08,-3.613780295732748e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.42,-0.08,-3.613958149103708e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.43,-0.08,-3.614134839836899e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.44,-0.08,-3.614310375486875e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.45,-0.08,-3.614484765957614e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.46,-0.08,-3.614658018473864e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.47,-0.08,-3.614830139037214e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.48,-0.08,-3.615001135075851e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.49,-0.08,-3.615171013974538e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.5,-0.08,-3.615339783075099e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.51,-0.08,-3.61550744967692e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.52,-0.08,-3.615674021037434e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.53,-0.08,-3.615839504372633e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.54,-0.08,-3.616003906857547e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.55,-0.08,-3.616167235626743e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.56,-0.08,-3.616329497774828e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.57,-0.08,-3.616490700356933e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.58,-0.08,-3.616650850389214e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.59,-0.08,-3.616809954849345e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.6,-0.08,-3.616968020677019e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.61,-0.08,-3.617125054774425e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.62,-0.08,-3.617281064006768e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.63,-0.08,-3.617436055202743e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.64,-0.08,-3.617590035155045e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.65,-0.08,-3.617743010620851e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.66,-0.08,-3.617894988322323e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.67,-0.08,-3.618045974947103e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.68,-0.08,-3.618195977148803e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.69,-0.08,-3.618344993453857e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.7,-0.08,-3.618493029171674e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.71,-0.08,-3.61864009732734e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.72,-0.08,-3.618786204199169e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.73,-0.08,-3.618931356022813e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.74,-0.08,-3.61907555899154e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.75,-0.08,-3.619218819256513e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.76,-0.08,-3.619361142927061e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.77,-0.08,-3.619502536070959e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.78,-0.08,-3.619643004714702e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.79,-0.08,-3.61978255484378e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.8,-0.08,-3.619921192402951e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.81,-0.08,-3.620058923296526e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.82,-0.08,-3.620195753388634e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.83,-0.08,-3.620331688503505e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.84,-0.08,-3.620466734425741e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.85,-0.08,-3.620600896900599e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.86,-0.08,-3.620734181634255e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.87,-0.08,-3.620866594294093e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.88,-0.08,-3.620998140508967e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.89,-0.08,-3.621128825869493e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.9,-0.08,-3.621258655928306e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.91,-0.08,-3.621387636200355e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.92,-0.08,-3.621515772163161e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.93,-0.08,-3.621643069257106e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.94,-0.08,-3.621769532885702e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.95,-0.08,-3.621895168415869e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.96,-0.08,-3.622019981178208e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.97,-0.08,-3.622143976467285e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.98,-0.08,-3.622267159541892e-13,-2.225869528713638e-12,0.02,0.015,-0.08
307.99,-0.08,-3.622389535625338e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308,-0.08,-3.622511109905716e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.01,-0.08,-3.62263188753618e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.02,-0.08,-3.622751873635224e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.03,-0.08,-3.622871073286953e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.04,-0.08,-3.622989491541365e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.05,-0.08,-3.623107133414616e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.06,-0.08,-3.623224003889308e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.07,-0.08,-3.623340107914759e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.08,-0.08,-3.623455450407278e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.09,-0.08,-3.623570036250442e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.1,-0.08,-3.623683870295372e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.11,-0.08,-3.623796957361007e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.12,-0.08,-3.623909302234383e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.13,-0.08,-3.624020909670905e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.14,-0.08,-3.624131784394626e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.15,-0.08,-3.624241931098522e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.16,-0.08,-3.624351354444765e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.17,-0.08,-3.624460069711008e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.18,-0.08,-3.624568090483255e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.19,-0.08,-3.624675404885792e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.2,-0.08,-3.624782017640084e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.21,-0.08,-3.624887933443907e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.22,-0.08,-3.624993156971714e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.23,-0.08,-3.625097692874986e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.24,-0.08,-3.625201545782598e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.25,-0.08,-3.625304720301165e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.26,-0.08,-3.625407221015413e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.27,-0.08,-3.625509052488528e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.28,-0.08,-3.625610219262518e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.29,-0.08,-3.62571072585857e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.3,-0.08,-3.625810576777405e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.31,-0.08,-3.625909776499642e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.32,-0.08,-3.626008329486152e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.33,-0.08,-3.626106240178415e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.34,-0.08,-3.626203512998885e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.35,-0.08,-3.626300152351333e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.36,-0.08,-3.626396162621226e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.37,-0.08,-3.626491548176066e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.38,-0.08,-3.626586313365758e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.39,-0.08,-3.626680462522965e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.4,-0.08,-3.626773999963467e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.41,-0.08,-3.62686692998652e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.42,-0.08,-3.626959256875209e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.43,-0.08,-3.627050984896813e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.44,-0.08,-3.627142118303156e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.45,-0.08,-3.627232661330973e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.46,-0.08,-3.627322618202258e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.47,-0.08,-3.627411993124631e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.48,-0.08,-3.627500790291692e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.49,-0.08,-3.62758901388338e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.5,-0.08,-3.627676668066325e-13,-2.225869528713638e-12,0.02,0.015,-0.08
308.51,-0.08,-3.627763756994219e-13,-2.225869528713638e-12,0.02,0.015,-0.08
