"time","l2.v","vc.i","vc.is_peak","vc.v_pulse","vc.vs_peak","vc.v"
187.75,-0.08,-5.600655717905776e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.76,-0.08,-5.600674273336513e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.77,-0.08,-5.600692706289416e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.78,-0.08,-5.600711017476967e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.79,-0.08,-5.600729207603756e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.8,-0.08,-5.600747277366481e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.81,-0.08,-5.600765227453936e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.82,-0.08,-5.600783058547035e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.83,-0.08,-5.600800771318785e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.84,-0.08,-5.600818366434307e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.85,-0.08,-5.600835844550823e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.86,-0.08,-5.600853206317661e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.87,-0.08,-5.600870454437524e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.88,-0.08,-5.60088760118436e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.89,-0.08,-5.600904635236148e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.9,-0.08,-5.600921557308349e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.91,-0.08,-5.600938368111472e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.92,-0.08,-5.600955068351101e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.93,-0.08,-5.600971658727951e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.94,-0.08,-5.600988139937895e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.95,-0.08,-5.601004512672004e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.96,-0.08,-5.601020777616587e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.97,-0.08,-5.601036935453232e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.98,-0.08,-5.601052986858838e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
187.99,-0.08,-5.60106893250566e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188,-0.08,-5.601084773061343e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.01,-0.08,-5.601100509188957e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.02,-0.08,-5.601116141547051e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.03,-0.08,-5.60113167078967e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.04,-0.08,-5.601147097566412e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.05,-0.08,-5.601162422522452e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.06,-0.08,-5.601177646298593e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.07,-0.08,-5.601192769531293e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.08,-0.08,-5.60120779285271e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.09,-0.08,-5.601222716890747e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.1,-0.08,-5.601237542269072e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.11,-0.08,-5.601252269607171e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.12,-0.08,-5.601266899520384e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.13,-0.08,-5.601281432619939e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.14,-0.08,-5.601295869513e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.15,-0.08,-5.60131021080269e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.16,-0.08,-5.601324457088142e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.17,-0.08,-5.601338608964537e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.18,-0.08,-5.601352667023138e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.19,-0.08,-5.60136663185132e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.2,-0.08,-5.601380504032633e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.21,-0.08,-5.601394284146817e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.22,-0.08,-5.601407972769848e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.23,-0.08,-5.601421570473978e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.24,-0.08,-5.601435077827776e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.25,-0.08,-5.601448495396163e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.26,-0.08,-5.601461823740445e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.27,-0.08,-5.601475063418363e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.28,-0.08,-5.601488214984125e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.29,-0.08,-5.601501278988437e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.3,-0.08,-5.601514255978561e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.31,-0.08,-5.601527146498333e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.32,-0.08,-5.60153995108821e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.33,-0.08,-5.601552670285317e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.34,-0.08,-5.60156530462347e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.35,-0.08,-5.601577854633221e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.36,-0.08,-5.601590320841903e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.37,-0.08,-5.601602703773653e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.38,-0.08,-5.601615003949467e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.39,-0.08,-5.601627221887232e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.4,-0.08,-5.601639358101753e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.41,-0.08,-5.601651413104818e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.42,-0.08,-5.601663387405204e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.43,-0.08,-5.601675281508746e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.44,-0.08,-5.601687095918353e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.45,-0.08,-5.601698831134057e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.46,-0.08,-5.601710487653048e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.47,-0.08,-5.601722065969713e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.48,-0.08,-5.601733566575679e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.49,-0.08,-5.601744989959844e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.5,-0.08,-5.601756336608424e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.51,-0.08,-5.601767607004972e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.52,-0.08,-5.601778801630449e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.53,-0.08,-5.601789920963235e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.54,-0.08,-5.601800965479174e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.55,-0.08,-5.601811935651624e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.56,-0.08,-5.601822831951473e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.57,-0.08,-5.601833654847206e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.58,-0.08,-5.601844404804918e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.59,-0.08,-5.601855082288364e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.6,-0.08,-5.601865687759e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.61,-0.08,-5.601876221676018e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.62,-0.08,-5.601886694524222e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.63,-0.08,-5.601897100380114e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.64,-0.08,-5.601907436971012e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.65,-0.08,-5.601917704781217e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.66,-0.08,-5.601927904293661e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.67,-0.08,-5.601938035989941e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.68,-0.08,-5.601948100350382e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.69,-0.08,-5.601958097854072e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.7,-0.08,-5.601968028978904e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.71,-0.08,-5.601977894201629e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.72,-0.08,-5.601987693997892e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.73,-0.08,-5.601997428842292e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.74,-0.08,-5.602007099208403e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.75,-0.08,-5.602016705568846e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.76,-0.08,-5.602026248395316e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.77,-0.08,-5.602035728158631e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.78,-0.08,-5.602045145328781e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.79,-0.08,-5.602054500374966e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.8,-0.08,-5.602063793765649e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.81,-0.08,-5.602073025968595e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.82,-0.08,-5.602082197450918e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.83,-0.08,-5.602091308679128e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.84,-0.08,-5.602100360119174e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.85,-0.08,-5.602109352236486e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.86,-0.08,-5.602118285496027e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.87,-0.08,-5.602127160362326e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.88,-0.08,-5.602135977299544e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.89,-0.08,-5.602144736771495e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.9,-0.08,-5.602153439241707e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.91,-0.08,-5.602162085173464e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.92,-0.08,-5.60217067502984e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.93,-0.08,-5.602179209273765e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.94,-0.08,-5.602187688368045e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.95,-0.08,-5.602196112775434e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.96,-0.08,-5.602204482958651e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.97,-0.08,-5.602212799380452e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.98,-0.08,-5.602221062503654e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
188.99,-0.08,-5.602229272791187e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189,-0.08,-5.602237430706147e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.01,-0.08,-5.602245536711827e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.02,-0.08,-5.60225359127177e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.03,-0.08,-5.602261594849817e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.04,-0.08,-5.602269547910142e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.05,-0.08,-5.602277450917308e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.06,-0.08,-5.602285304336308e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.07,-0.08,-5.602293108632602e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.08,-0.08,-5.602300864272175e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.09,-0.08,-5.602308571721571e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.1,-0.08,-5.602316231447946e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.11,-0.08,-5.60232384391911e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.12,-0.08,-5.602331409603574e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.13,-0.08,-5.602338928970587e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.14,-0.08,-5.602346402490189e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.15,-0.08,-5.602353830633255e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.16,-0.08,-5.60236121387154e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.17,-0.08,-5.602368552677718e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.18,-0.08,-5.602375847525441e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.19,-0.08,-5.60238309888936e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.2,-0.08,-5.602390307245202e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.21,-0.08,-5.602397473069783e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.22,-0.08,-5.602404596841077e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.23,-0.08,-5.602411679038248e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.24,-0.08,-5.602418720141699e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.25,-0.08,-5.602425706421684e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.26,-0.08,-5.602432601917886e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.27,-0.08,-5.602439453463532e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.28,-0.08,-5.602446261398609e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.29,-0.08,-5.602453026061839e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.3,-0.08,-5.602459747790691e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.31,-0.08,-5.602466426921417e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.32,-0.08,-5.602473063789056e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.33,-0.08,-5.602479658727481e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.34,-0.08,-5.602486212069395e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.35,-0.08,-5.602492724146376e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.36,-0.08,-5.602499195288876e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.37,-0.08,-5.602505625826272e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.38,-0.08,-5.602512016086863e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.39,-0.08,-5.602518366397898e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.4,-0.08,-5.602524677085612e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.41,-0.08,-5.602530948475227e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.42,-0.08,-5.602537180890994e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.43,-0.08,-5.602543374656205e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.44,-0.08,-5.60254953009321e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.45,-0.08,-5.602555647523454e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.46,-0.08,-5.602561727267487e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.47,-0.08,-5.602567769644993e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.48,-0.08,-5.602573774974801e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.49,-0.08,-5.602579743574927e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.5,-0.08,-5.602585675762579e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.51,-0.08,-5.602591571854186e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.52,-0.08,-5.602597432165422e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.53,-0.08,-5.602603257011222e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.54,-0.08,-5.602609046705807e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.55,-0.08,-5.602614801562713e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.56,-0.08,-5.602620521894797e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.57,-0.08,-5.602626208014283e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.58,-0.08,-5.602631860232763e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.59,-0.08,-5.602637478861224e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.6,-0.08,-5.602643064210078e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.61,-0.08,-5.602648616589181e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.62,-0.08,-5.602654136307848e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.63,-0.08,-5.602659623674886e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.64,-0.08,-5.602665078998608e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.65,-0.08,-5.602670502586855e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.66,-0.08,-5.602675894747033e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.67,-0.08,-5.602681255786111e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.68,-0.08,-5.602686586010661e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.69,-0.08,-5.602691885726879e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.7,-0.08,-5.602697155240597e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.71,-0.08,-5.602702394857316e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.72,-0.08,-5.60270760488222e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.73,-0.08,-5.602712785620208e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.74,-0.08,-5.602717937375902e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.75,-0.08,-5.602723060453686e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.76,-0.08,-5.602728155157714e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.77,-0.08,-5.602733221791938e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.78,-0.08,-5.602738260660135e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.79,-0.08,-5.602743272065919e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.8,-0.08,-5.602748256312773e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.81,-0.08,-5.602753213704063e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.82,-0.08,-5.602758144543067e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.83,-0.08,-5.60276304913299e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.84,-0.08,-5.602767927776996e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.85,-0.08,-5.602772780778222e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.86,-0.08,-5.602777608439801e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.87,-0.08,-5.602782411064892e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.88,-0.08,-5.60278718895669e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.89,-0.08,-5.602791892899742e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.9,-0.08,-5.602796545161029e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.91,-0.08,-5.602801168654697e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.92,-0.08,-5.602805763523608e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.93,-0.08,-5.60281032990792e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.94,-0.08,-5.602814867945108e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.95,-0.08,-5.602819377769955e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.96,-0.08,-5.602823859514554e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.97,-0.08,-5.602828313308303e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.98,-0.08,-5.602832739277917e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
189.99,-0.08,-5.602837137547414e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190,-0.08,-5.602841508238128e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.01,-0.08,-5.6028458514687e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.02,-0.08,-5.602850167355084e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.03,-0.08,-5.602854456010539e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.04,-0.08,-5.602858717545641e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.05,-0.08,-5.602862952068276e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.06,-0.08,-5.602867159683636e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.07,-0.08,-5.602871340494227e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.08,-0.08,-5.60287549459987e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.09,-0.08,-5.602879622097691e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.1,-0.08,-5.602883723082133e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.11,-0.08,-5.602887797644947e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.12,-0.08,-5.602891845875195e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.13,-0.08,-5.602895867859256e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.14,-0.08,-5.602899863680817e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.15,-0.08,-5.602903833420877e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.16,-0.08,-5.602907777157754e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.17,-0.08,-5.602911694967067e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.18,-0.08,-5.602915586921758e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.19,-0.08,-5.602919453092075e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.2,-0.08,-5.602923293545585e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.21,-0.08,-5.602927108347161e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.22,-0.08,-5.602930897558996e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.23,-0.08,-5.602934661240593e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.24,-0.08,-5.60293839944877e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.25,-0.08,-5.602942112237656e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.26,-0.08,-5.602945799658695e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.27,-0.08,-5.602949461760647e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.28,-0.08,-5.602953098589585e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.29,-0.08,-5.602956710188897e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.3,-0.08,-5.602960296599279e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.31,-0.08,-5.602963857858754e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.32,-0.08,-5.602967394002647e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.33,-0.08,-5.602970905063604e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.34,-0.08,-5.602974391071589e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.35,-0.08,-5.602977852053872e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.36,-0.08,-5.602981288035047e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.37,-0.08,-5.60298469903702e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.38,-0.08,-5.602988085079011e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.39,-0.08,-5.602991446177558e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.4,-0.08,-5.602994782346516e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.41,-0.08,-5.602998093597051e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.42,-0.08,-5.60300137993765e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.43,-0.08,-5.60300464137411e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.44,-0.08,-5.603007877909554e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.45,-0.08,-5.603011089544415e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.46,-0.08,-5.603014276276444e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.47,-0.08,-5.603017438100706e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.48,-0.08,-5.603020575009587e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.49,-0.08,-5.603023686992792e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.5,-0.08,-5.603026774037336e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.51,-0.08,-5.603029836127556e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.52,-0.08,-5.60303288238341e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.53,-0.08,-5.603035968725636e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.54,-0.08,-5.603039034873846e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.55,-0.08,-5.603042080958509e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.56,-0.08,-5.603045107110166e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.57,-0.08,-5.603048113459454e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.58,-0.08,-5.603051100137114e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.59,-0.08,-5.603054067274033e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.6,-0.08,-5.603057015001245e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.61,-0.08,-5.603059943449966e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.62,-0.08,-5.60306285275161e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.63,-0.08,-5.603065743037804e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
190.64,-0.08,-5.603068614440424e-13,-2.982666905431769e-11,-0.02,-0.025,-0.08
